node	country
EPI_ISL_419658	Austria
EPI_ISL_413019	Switzerland
EPI_ISL_420148	Norway
EPI_ISL_417011	Belgium
EPI_ISL_418432	France
n7	Belgium
n7	Netherlands
n7	USA
EPI_ISL_413016	Brazil
n5.polytomy_68	USA
n5.polytomy_44	Netherlands
n5.polytomy_69	United Kingdom
EPI_ISL_420375	Belgium
EPI_ISL_420369	Belgium
EPI_ISL_425362	United Kingdom
EPI_ISL_423282	United Kingdom
EPI_ISL_420271	United Kingdom
EPI_ISL_418582	Ireland
EPI_ISL_421283	USA
EPI_ISL_415128	Brazil
EPI_ISL_420747	United Kingdom
EPI_ISL_418711	United Kingdom
EPI_ISL_423233	United Kingdom
EPI_ISL_420177	United Kingdom
EPI_ISL_421875	United Kingdom
EPI_ISL_421845	United Kingdom
EPI_ISL_420495	United Kingdom
EPI_ISL_420694	United Kingdom
EPI_ISL_423594	United Kingdom
n16	United Kingdom
EPI_ISL_423642	United Kingdom
EPI_ISL_423330	United Kingdom
EPI_ISL_423160	United Kingdom
EPI_ISL_423764	United Kingdom
EPI_ISL_424555	Iceland
EPI_ISL_424035	United Kingdom
EPI_ISL_425352	United Kingdom
EPI_ISL_423790	United Kingdom
EPI_ISL_418713	United Kingdom
EPI_ISL_423755	United Kingdom
n15.polytomy_23	Germany
n15.polytomy_51	Portugal
EPI_ISL_427811	South Korea
EPI_ISL_427813	South Korea
EPI_ISL_427809	South Korea
EPI_ISL_427810	South Korea
EPI_ISL_413025	USA
EPI_ISL_418243	Spain
EPI_ISL_420541	Slovenia
n22	USA
EPI_ISL_428897	Russia
EPI_ISL_420794	USA
EPI_ISL_427167	USA
EPI_ISL_428201	Sweden
EPI_ISL_430105	Russia
EPI_ISL_429522	Denmark
EPI_ISL_429587	Denmark
EPI_ISL_417419	Italy
EPI_ISL_428853	Italy
EPI_ISL_428854	Italy
EPI_ISL_420125	Spain
EPI_ISL_413996	Switzerland
EPI_ISL_418857	Canada
EPI_ISL_428876	Russia
EPI_ISL_419255	Italy
EPI_ISL_413489	Italy
EPI_ISL_425418	United Kingdom
EPI_ISL_429226	Italy
EPI_ISL_414624	France
EPI_ISL_416482	Georgia
EPI_ISL_428234	Poland
EPI_ISL_419547	Germany
EPI_ISL_421506	France
EPI_ISL_428672	Sri Lanka
EPI_ISL_421449	Portugal
EPI_ISL_428901	Russia
EPI_ISL_424342	Italy
EPI_ISL_419562	Luxembourg
n164	United Kingdom
EPI_ISL_429215	Switzerland
EPI_ISL_419395	USA
n170	Italy
EPI_ISL_426289	Latvia
n173	Italy
n173	Norway
n173	Portugal
EPI_ISL_421515	Spain
EPI_ISL_416741	Lithuania
EPI_ISL_417491	Italy
n169.polytomy_47	Norway
EPI_ISL_429154	Sweden
EPI_ISL_429153	Sweden
EPI_ISL_429136	Sweden
n176	Germany
EPI_ISL_422697	Netherlands
EPI_ISL_423595	United Kingdom
EPI_ISL_424626	Mexico
EPI_ISL_429706	Luxembourg
EPI_ISL_418264	Greece
n188	Greece
n188	Italy
n188	USA
n190	Belgium
n190	Canada
n190	Italy
n190	Portugal
n190	Spain
n190	Switzerland
n190	USA
EPI_ISL_429227	Italy
n198	Belgium
n198	Brazil
n198	France
n198	India
n198	Israel
n198	Italy
n198	Jordan
n198	Russia
n198	Spain
n198	Switzerland
n198	USA
EPI_ISL_415787	Peru
n203	Italy
n203	Portugal
n203	United Kingdom
EPI_ISL_424974	Taiwan
EPI_ISL_418261	Italy
EPI_ISL_420592	Italy
EPI_ISL_418259	Italy
n215	Brazil
n215	Germany
n215	Italy
n215	USA
EPI_ISL_420583	Italy
EPI_ISL_420565	Italy
EPI_ISL_422563	Ecuador
n217	Jordan
EPI_ISL_429233	Italy
EPI_ISL_420568	Italy
EPI_ISL_420569	Italy
EPI_ISL_429228	Italy
EPI_ISL_414580	Chile
n220	Austria
EPI_ISL_428855	Gambia
n226	Netherlands
EPI_ISL_429235	Italy
n229	Italy
n229	Russia
n229	USA
n231	Belgium
n231	Italy
EPI_ISL_417845	Iceland
EPI_ISL_413550	Nigeria
EPI_ISL_420567	Italy
EPI_ISL_429236	Italy
EPI_ISL_429232	Italy
EPI_ISL_418257	Italy
EPI_ISL_419802	Australia
EPI_ISL_412972	Mexico
EPI_ISL_416431	Vietnam
EPI_ISL_418258	Italy
EPI_ISL_420600	Argentina
EPI_ISL_416519	New Zealand
EPI_ISL_422427	Kuwait
EPI_ISL_428671	Sri Lanka
EPI_ISL_418256	Italy
EPI_ISL_417922	Italy
EPI_ISL_422437	Italy
n185.polytomy_51	Portugal
n185.polytomy_53	Russia
n185.polytomy_69	United Kingdom
n185.polytomy_61	Spain
n185.polytomy_6	Brazil
n185.polytomy_8	Canada
n185.polytomy_5	Belgium
n185.polytomy_68	USA
n185.polytomy_13	Czech Republic
n185.polytomy_23	Germany
n185.polytomy_64	Switzerland
n185.polytomy_67	Turkey
n185.polytomy_35	Japan
n185.polytomy_63	Sweden
n185.polytomy_20	France
n185.polytomy_32	Ireland
n234	USA
EPI_ISL_425140	Germany
EPI_ISL_428928	Poland
n233.polytomy_69	United Kingdom
EPI_ISL_418212	Senegal
EPI_ISL_418213	Senegal
n26	Spain
EPI_ISL_417972	Spain
n148	Spain
n168	Spain
n36	France
