node	country
EPI_ISL_429123	Sweden
EPI_ISL_422437	Italy
EPI_ISL_412972	Mexico
EPI_ISL_420600	Argentina
EPI_ISL_418258	Italy
EPI_ISL_416519	New Zealand
EPI_ISL_418256	Italy
EPI_ISL_417922	Italy
EPI_ISL_422427	Kuwait
EPI_ISL_420568	Italy
EPI_ISL_420569	Italy
EPI_ISL_429228	Italy
EPI_ISL_414580	Chile
EPI_ISL_428855	Gambia
EPI_ISL_418262	Colombia
EPI_ISL_416744	Hungary
EPI_ISL_429235	Italy
n152	Italy
n152	Russia
n152	USA
n154	Italy
EPI_ISL_420567	Italy
EPI_ISL_429236	Italy
EPI_ISL_429232	Italy
EPI_ISL_418257	Italy
EPI_ISL_429233	Italy
EPI_ISL_418261	Italy
EPI_ISL_420592	Italy
n157	Jordan
EPI_ISL_422563	Ecuador
EPI_ISL_417845	Iceland
EPI_ISL_413550	Nigeria
EPI_ISL_429227	Italy
n165	Brazil
n165	Italy
n165	Netherlands
n165	Switzerland
n127.polytomy_69	United Kingdom
n127.polytomy_5	Belgium
n127.polytomy_51	Portugal
n127.polytomy_6	Brazil
n127.polytomy_68	USA
n127.polytomy_71	Vietnam
n127.polytomy_20	France
n127.polytomy_53	Russia
n127.polytomy_23	Germany
n127.polytomy_32	Ireland
n127.polytomy_35	Japan
n127.polytomy_3	Austria
n127.polytomy_44	Netherlands
n127.polytomy_64	Switzerland
n127.polytomy_61	Spain
n127.polytomy_13	Czech Republic
n127.polytomy_67	Turkey
EPI_ISL_419547	Germany
EPI_ISL_421506	France
n178	France
EPI_ISL_422424	Kuwait
EPI_ISL_428901	Russia
EPI_ISL_421449	Portugal
EPI_ISL_428672	Sri Lanka
EPI_ISL_413593	Luxembourg
EPI_ISL_424342	Italy
EPI_ISL_422425	China
n195	United Kingdom
EPI_ISL_429220	Switzerland
EPI_ISL_419395	USA
EPI_ISL_419810	Australia
EPI_ISL_426289	Latvia
n200	Italy
n204	Italy
n204	Norway
n204	Portugal
EPI_ISL_421515	Spain
EPI_ISL_417877	Slovakia
EPI_ISL_417491	Italy
EPI_ISL_416741	Lithuania
n199.polytomy_47	Norway
EPI_ISL_415708	Switzerland
EPI_ISL_429209	Switzerland
EPI_ISL_428876	Russia
EPI_ISL_419255	Italy
EPI_ISL_413489	Italy
EPI_ISL_422908	Netherlands
EPI_ISL_429785	Luxembourg
n211	Sweden
n211	United Kingdom
EPI_ISL_429226	Italy
EPI_ISL_414624	France
n210.polytomy_8	Canada
EPI_ISL_418214	Senegal
EPI_ISL_418212	Senegal
n214	USA
EPI_ISL_425140	Germany
n213.polytomy_69	United Kingdom
n3	Spain
n174	Spain
n191	Spain
EPI_ISL_417972	Spain
n14	France
EPI_ISL_414631	France
EPI_ISL_420061	France
n117	USA
EPI_ISL_430039	USA
EPI_ISL_419652	USA
n123	USA
EPI_ISL_430038	USA
EPI_ISL_430019	USA
EPI_ISL_424899	USA
n190	USA
EPI_ISL_417973	USA
EPI_ISL_424866	USA
EPI_ISL_420304	USA
EPI_ISL_424895	USA
EPI_ISL_424900	USA
EPI_ISL_424898	USA
EPI_ISL_426510	USA
EPI_ISL_417473	USA
EPI_ISL_417496	USA
EPI_ISL_417479	USA
n207	USA
n209	USA
EPI_ISL_428771	USA
EPI_ISL_422465	USA
EPI_ISL_421336	USA
EPI_ISL_419393	USA
EPI_ISL_420582	USA
n119	India
n192	India
n120	Poland
n126	Poland
n121	United Kingdom
EPI_ISL_423809	United Kingdom
EPI_ISL_422110	United Kingdom
EPI_ISL_425487	United Kingdom
n206	United Kingdom
EPI_ISL_425900	United Kingdom
EPI_ISL_422018	United Kingdom
EPI_ISL_425943	United Kingdom
EPI_ISL_414456	Netherlands
n198	Netherlands
n125	Germany
EPI_ISL_425132	Germany
EPI_ISL_425135	Germany
EPI_ISL_420901	Germany
EPI_ISL_421575	South Africa
EPI_ISL_417186	South Africa
EPI_ISL_414585	Ireland
EPI_ISL_414586	Ireland
EPI_ISL_414587	Ireland
EPI_ISL_420295	Slovenia
EPI_ISL_420294	Slovenia
EPI_ISL_414015	Brazil
EPI_ISL_416031	Brazil
EPI_ISL_412964	Brazil
EPI_ISL_414045	Brazil
EPI_ISL_429695	Brazil
EPI_ISL_426893	Czech Republic
EPI_ISL_426895	Czech Republic
EPI_ISL_424638	Belgium
EPI_ISL_420323	Belgium
EPI_ISL_429705	Croatia
EPI_ISL_429802	Croatia
EPI_ISL_413488	Germany
EPI_ISL_414508	Germany
EPI_ISL_420960	United Kingdom
EPI_ISL_419448	United Kingdom
EPI_ISL_418127	United Kingdom
n219	United Kingdom
EPI_ISL_419407	United Kingdom
EPI_ISL_422308	United Kingdom
EPI_ISL_418848	Canada
EPI_ISL_418829	Canada
n229	USA
n266	Canada
EPI_ISL_412869	South Korea
EPI_ISL_426163	South Korea
n291	South Korea
n292	USA
EPI_ISL_408666	Japan
EPI_ISL_418809	Japan
EPI_ISL_406223	USA
EPI_ISL_416392	China
EPI_ISL_416344	China
n304	Ghana
n305	China
n305	Netherlands
n305	USA
n309	USA
n310	China
n310	Russia
n310	USA
EPI_ISL_416317	China
EPI_ISL_417981	Spain
n269	Spain
EPI_ISL_419230	Spain
EPI_ISL_418252	Spain
EPI_ISL_421393	USA
n278	Spain
EPI_ISL_421520	Spain
n279	Spain
EPI_ISL_428698	Spain
EPI_ISL_425218	Spain
n281	Spain
n283	Chile
n283	Colombia
n283	Germany
n283	Spain
n283	Uruguay
EPI_ISL_427161	USA
EPI_ISL_418060	USA
EPI_ISL_416646	USA
EPI_ISL_421572	South Africa
EPI_ISL_417478	USA
EPI_ISL_428831	Singapore
EPI_ISL_427524	USA
EPI_ISL_428782	USA
EPI_ISL_414451	Netherlands
n326	Netherlands
EPI_ISL_414534	Netherlands
EPI_ISL_415142	United Kingdom
EPI_ISL_422003	United Kingdom
EPI_ISL_425771	United Kingdom
EPI_ISL_415139	United Kingdom
EPI_ISL_425499	United Kingdom
n339	United Kingdom
n348	USA
EPI_ISL_430032	USA
EPI_ISL_428843	Singapore
n353	Singapore
EPI_ISL_424280	USA
n357	Canada
n357	India
EPI_ISL_428670	Sri Lanka
EPI_ISL_429175	Thailand
EPI_ISL_421260	China
EPI_ISL_425130	Germany
EPI_ISL_419692	Belarus
n356.polytomy_8	Canada
n356.polytomy_67	Turkey
EPI_ISL_423786	United Kingdom
EPI_ISL_423805	United Kingdom
EPI_ISL_425061	Belgium
EPI_ISL_419259	Belgium
EPI_ISL_419532	Germany
EPI_ISL_417460	Germany
EPI_ISL_430037	USA
EPI_ISL_426307	USA
EPI_ISL_426427	USA
EPI_ISL_414589	USA
EPI_ISL_422675	Netherlands
EPI_ISL_422660	Netherlands
EPI_ISL_417509	USA
EPI_ISL_418263	Greece
EPI_ISL_426287	Latvia
EPI_ISL_417995	Portugal
EPI_ISL_416486	Spain
EPI_ISL_413020	Switzerland
EPI_ISL_424332	USA
EPI_ISL_418372	Canada
EPI_ISL_420441	Belgium
n134	Portugal
EPI_ISL_419400	United Kingdom
n153	Russia
EPI_ISL_424669	USA
EPI_ISL_428368	Turkey
EPI_ISL_427373	Belgium
EPI_ISL_430004	Jordan
EPI_ISL_430013	Jordan
EPI_ISL_413570	Netherlands
n165.polytomy_6	Brazil
n165.polytomy_64	Switzerland
EPI_ISL_423973	United Kingdom
EPI_ISL_420188	United Kingdom
EPI_ISL_421890	United Kingdom
EPI_ISL_421953	United Kingdom
EPI_ISL_423496	United Kingdom
EPI_ISL_420733	United Kingdom
n135	United Kingdom
EPI_ISL_423223	United Kingdom
EPI_ISL_423241	United Kingdom
n143	United Kingdom
EPI_ISL_421004	United Kingdom
EPI_ISL_420514	United Kingdom
EPI_ISL_423615	United Kingdom
EPI_ISL_423497	United Kingdom
EPI_ISL_421996	United Kingdom
EPI_ISL_420225	United Kingdom
EPI_ISL_423196	United Kingdom
EPI_ISL_423756	United Kingdom
EPI_ISL_422192	United Kingdom
n171	United Kingdom
EPI_ISL_420157	United Kingdom
EPI_ISL_423082	United Kingdom
EPI_ISL_421936	United Kingdom
EPI_ISL_425391	United Kingdom
EPI_ISL_415157	Belgium
n129	Belgium
EPI_ISL_417004	Belgium
EPI_ISL_418004	Portugal
EPI_ISL_421484	Portugal
n155	Portugal
n131	Brazil
EPI_ISL_427301	Brazil
n132	USA
EPI_ISL_417933	USA
EPI_ISL_416676	USA
EPI_ISL_421431	USA
EPI_ISL_424858	USA
EPI_ISL_427560	USA
EPI_ISL_421660	USA
EPI_ISL_423013	USA
n159	USA
EPI_ISL_423015	USA
EPI_ISL_416431	Vietnam
EPI_ISL_416428	Vietnam
EPI_ISL_420043	France
EPI_ISL_419178	France
EPI_ISL_418426	France
EPI_ISL_418235	France
EPI_ISL_428354	France
EPI_ISL_430110	Russia
EPI_ISL_428919	Russia
EPI_ISL_430089	Russia
EPI_ISL_428917	Russia
EPI_ISL_430088	Russia
EPI_ISL_427338	Russia
n144	Russia
EPI_ISL_430074	Russia
EPI_ISL_427322	Russia
EPI_ISL_428864	Russia
EPI_ISL_427308	Russia
EPI_ISL_425125	Germany
EPI_ISL_420912	Germany
EPI_ISL_419536	Germany
EPI_ISL_417464	Germany
n158	Germany
n172	Germany
n173	Germany
EPI_ISL_418584	Ireland
EPI_ISL_418581	Ireland
EPI_ISL_418580	Ireland
EPI_ISL_419311	Japan
EPI_ISL_419306	Japan
n142	Austria
EPI_ISL_419672	Austria
EPI_ISL_422619	Netherlands
n148	Netherlands
EPI_ISL_429221	Switzerland
n147	Switzerland
EPI_ISL_429222	Switzerland
EPI_ISL_418277	Switzerland
EPI_ISL_415698	Switzerland
EPI_ISL_420129	Spain
EPI_ISL_425202	Spain
EPI_ISL_425214	Spain
EPI_ISL_425222	Spain
EPI_ISL_426357	Czech Republic
n156	Czech Republic
EPI_ISL_426356	Czech Republic
EPI_ISL_429873	Turkey
EPI_ISL_429864	Turkey
n180	France
EPI_ISL_419180	France
EPI_ISL_416500	France
n181	France
EPI_ISL_418417	France
EPI_ISL_421508	France
EPI_ISL_420039	France
EPI_ISL_416493	France
EPI_ISL_421512	France
EPI_ISL_420620	France
EPI_ISL_420609	France
EPI_ISL_416754	France
EPI_ISL_420611	France
EPI_ISL_420063	France
EPI_ISL_426288	Latvia
EPI_ISL_418234	France
EPI_ISL_420250	United Kingdom
EPI_ISL_420046	France
EPI_ISL_420055	France
EPI_ISL_418024	Portugal
EPI_ISL_415652	France
EPI_ISL_420064	France
EPI_ISL_420038	France
n182	France
EPI_ISL_420623	France
n184	France
n185	France
EPI_ISL_421504	France
n186	France
n187	France
n188	France
n178.polytomy_64	Switzerland
n178.polytomy_5	Belgium
EPI_ISL_415640	United Kingdom
n196	USA
EPI_ISL_425846	United Kingdom
EPI_ISL_427342	Belgium
n201	Italy
EPI_ISL_424905	USA
EPI_ISL_420564	Italy
n202	Russia
n203	Italy
EPI_ISL_417989	Portugal
EPI_ISL_420137	Norway
EPI_ISL_420134	Norway
EPI_ISL_420146	Norway
EPI_ISL_429160	Sweden
EPI_ISL_425418	United Kingdom
EPI_ISL_418859	Canada
EPI_ISL_418842	Canada
EPI_ISL_420088	USA
EPI_ISL_422537	USA
EPI_ISL_425456	United Kingdom
EPI_ISL_428386	USA
EPI_ISL_425497	United Kingdom
EPI_ISL_423283	United Kingdom
EPI_ISL_421178	Spain
n4	Spain
EPI_ISL_425208	Spain
EPI_ISL_425211	Spain
EPI_ISL_425207	Spain
n6	Spain
EPI_ISL_428682	Spain
EPI_ISL_418268	Spain
EPI_ISL_421179	Spain
EPI_ISL_429862	Turkey
EPI_ISL_421518	Spain
n7	Spain
n8	Portugal
n8	Spain
n8	Switzerland
n8	USA
n8	United Kingdom
EPI_ISL_421516	Spain
EPI_ISL_424348	Mexico
EPI_ISL_421180	Spain
EPI_ISL_419236	Spain
EPI_ISL_417978	Spain
EPI_ISL_428706	Spain
EPI_ISL_421173	Spain
EPI_ISL_419680	Spain
EPI_ISL_428681	Spain
EPI_ISL_418860	Spain
EPI_ISL_419677	Spain
EPI_ISL_417923	Italy
EPI_ISL_428684	Spain
EPI_ISL_417010	Spain
EPI_ISL_428696	Spain
EPI_ISL_420127	Spain
EPI_ISL_414020	Switzerland
EPI_ISL_428686	Spain
EPI_ISL_428689	Spain
EPI_ISL_417963	Spain
EPI_ISL_416481	Georgia
EPI_ISL_417007	Spain
n10	Spain
EPI_ISL_420132	Spain
EPI_ISL_419235	Spain
EPI_ISL_421514	France
EPI_ISL_428708	Spain
EPI_ISL_417954	Spain
EPI_ISL_425187	Spain
EPI_ISL_428705	Spain
EPI_ISL_425199	Spain
EPI_ISL_428695	Spain
EPI_ISL_429687	Brazil
EPI_ISL_414495	Spain
n3.polytomy_3	Austria
n3.polytomy_69	United Kingdom
n3.polytomy_68	USA
n3.polytomy_53	Russia
n3.polytomy_28	Hungary
EPI_ISL_420128	Spain
EPI_ISL_425188	Spain
EPI_ISL_425212	Spain
EPI_ISL_425210	Spain
EPI_ISL_425201	Spain
EPI_ISL_419681	Spain
n175	Spain
EPI_ISL_425200	Spain
EPI_ISL_425209	Spain
EPI_ISL_421517	Spain
n174.polytomy_51	Portugal
EPI_ISL_418247	Spain
EPI_ISL_418251	Spain
EPI_ISL_420616	France
EPI_ISL_428232	Poland
EPI_ISL_418377	Canada
n15	France
EPI_ISL_419184	France
EPI_ISL_421513	France
n16	France
EPI_ISL_415710	Russia
EPI_ISL_414628	France
EPI_ISL_420052	France
EPI_ISL_416758	France
EPI_ISL_420610	France
EPI_ISL_417336	France
EPI_ISL_418425	France
EPI_ISL_429669	Brazil
EPI_ISL_418431	France
n25	France
EPI_ISL_418429	France
EPI_ISL_428367	France
n14.polytomy_68	USA
EPI_ISL_421307	USA
EPI_ISL_426106	USA
EPI_ISL_427460	USA
EPI_ISL_417202	USA
EPI_ISL_421322	USA
EPI_ISL_425147	USA
EPI_ISL_427452	USA
EPI_ISL_420817	USA
EPI_ISL_426527	USA
EPI_ISL_420816	USA
n208	USA
EPI_ISL_424896	USA
EPI_ISL_415601	USA
EPI_ISL_425139	Germany
EPI_ISL_426414	India
EPI_ISL_426415	India
EPI_ISL_420553	India
EPI_ISL_420551	India
EPI_ISL_424362	India
EPI_ISL_420543	India
EPI_ISL_428926	Poland
EPI_ISL_428925	Poland
EPI_ISL_428927	Poland
EPI_ISL_428929	Poland
n122	Poland
EPI_ISL_427621	USA
EPI_ISL_416731	United Kingdom
EPI_ISL_421961	United Kingdom
EPI_ISL_420226	United Kingdom
EPI_ISL_422283	United Kingdom
EPI_ISL_425605	United Kingdom
EPI_ISL_415435	United Kingdom
EPI_ISL_415978	United Kingdom
EPI_ISL_415453	United Kingdom
EPI_ISL_422705	Netherlands
EPI_ISL_422664	Netherlands
EPI_ISL_419551	Germany
EPI_ISL_419550	Germany
EPI_ISL_425120	Germany
EPI_ISL_422344	United Kingdom
EPI_ISL_419426	United Kingdom
EPI_ISL_420919	United Kingdom
EPI_ISL_416446	USA
EPI_ISL_429040	USA
n230	USA
n231	USA
EPI_ISL_427178	USA
EPI_ISL_418901	USA
n232	USA
n234	USA
n235	USA
EPI_ISL_422997	USA
EPI_ISL_413922	USA
EPI_ISL_418078	USA
n236	USA
EPI_ISL_423003	USA
EPI_ISL_415598	USA
EPI_ISL_417133	USA
EPI_ISL_424863	USA
EPI_ISL_417086	USA
n237	USA
EPI_ISL_417964	USA
n238	USA
EPI_ISL_424893	USA
EPI_ISL_424297	USA
EPI_ISL_416450	USA
EPI_ISL_418892	USA
EPI_ISL_417147	USA
n239	USA
n241	USA
EPI_ISL_424199	USA
EPI_ISL_429054	USA
EPI_ISL_424286	USA
EPI_ISL_417377	USA
EPI_ISL_417360	USA
EPI_ISL_429008	USA
EPI_ISL_417136	USA
n242	USA
n243	USA
n245	USA
EPI_ISL_417150	USA
EPI_ISL_417361	USA
EPI_ISL_424223	USA
n246	USA
n247	USA
EPI_ISL_428378	USA
