node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
root	1.4869384137064484e-83	4.449041573340216e-83	1.1142302281673524e-80	1.1907250558105832e-82	2.9673347147263803e-83	5.914332390883231e-78	5.2296809712539683e-82	1.5403732446363908e-80	3.212355367655212e-82	4.455678494171929e-83	1.0	2.9662980432974346e-83	2.9676621140722728e-83	4.4650198234925555e-83	4.4500167974420205e-83	8.905145274211181e-83	1.6138601257237567e-83	2.966921758520359e-83	3.0211199517159185e-83	5.9336138299322e-83	2.5027909867237947e-79	4.4630516625345394e-83	4.457554884134749e-83	4.796273754949244e-79	2.997460681671485e-83	1.1189239171832989e-80	4.4491113860798316e-83	4.142111065611876e-80	2.9678960154433685e-83	4.44997378691366e-83	1.2972512232874866e-82	1.5088781623926587e-83	9.16736856446684e-81	3.082602337673564e-83	3.75566745424721e-82	2.71395754505322e-80	2.96842349248939e-83	4.449329022997e-83	4.449908903158074e-83	1.4829414579754675e-83	5.933141285340989e-83	1.9955520924594312e-80	1.0387250510562347e-82	1.9966990338088904e-80	4.143053816186231e-79	4.44885424292438e-83	1.4829088268999149e-83	7.456277662917767e-83	8.453995091028799e-81	1.48264449128335e-83	8.917529204394273e-83	2.0843560433227117e-82	2.9273700304898177e-89	2.5626962446859022e-82	2.9863070767539754e-83	2.9671705716753524e-83	8.939460497790644e-81	4.449012375003652e-83	2.967796256581129e-83	4.4646430963721194e-83	5.980532690396212e-83	4.834076397408879e-79	1.283240165038937e-82	4.600647265553729e-81	1.7929783994820956e-82	1.3387036914375978e-80	4.45036566674994e-83	1.3500321341019328e-82	1.4706198595704362e-79	1.7773002600977054e-79	1.483745434515673e-83	2.9273700304898178e-83
n0	8.198922422260419e-08	2.4531847705985787e-07	5.722603945673278e-07	6.5656131207286e-07	1.635614454496956e-07	2.3940556678743647e-05	1.114699303228936e-05	8.178383206169075e-08	1.670299323511287e-06	2.456844343753667e-07	0.9998425138220978	1.635605571428804e-07	1.6363577149176185e-07	2.461995117566208e-07	2.453722505496011e-07	4.910263571724891e-07	8.180247043104653e-08	1.635949485532599e-07	1.665834165297988e-07	3.271772018946055e-07	2.1107937828732116e-06	2.4533633434650867e-07	2.4531543017113016e-07	3.587140431675281e-05	1.6527885328847603e-07	8.179088854878534e-08	2.4532232650803215e-07	8.212476808064081e-08	1.636486687252988e-07	2.4536986969162753e-07	7.135505735467463e-07	8.17601864723434e-08	4.918580258563741e-07	1.6352773838865112e-07	4.3066906359221966e-05	4.923260279188959e-07	1.6367775361097802e-07	2.4533183011368337e-07	2.4536630129942806e-07	8.176883358865564e-08	3.2715117633933706e-07	2.465876615367687e-07	5.727490818156588e-07	8.174697987401805e-08	9.950739082165315e-07	2.453081285603906e-07	8.176703432343431e-08	4.10216692844445e-07	1.6346598641896967e-07	8.175245895707294e-08	4.91709202419611e-07	1.1489580347116478e-06	1.6141408117508798e-13	1.4130610470662254e-06	1.6362669570397934e-07	1.636086680290814e-07	4.102113525126923e-07	2.4531686707457436e-07	1.636431557102994e-07	2.4555378873642405e-07	3.2976424341397464e-07	1.097924052382507e-06	2.4538630570842854e-07	9.83238804172898e-07	9.88641537976982e-07	2.453538335707898e-07	2.453501914529692e-07	7.441743975153019e-07	1.6497601071494618e-05	2.157588627605466e-06	8.181316455234119e-08	1.6141408117508795e-07
n216	0.0001455362462422256	0.000435456373976892	0.0010157997040233966	0.0011654393573419972	0.00029033228483872007	0.07385540412264312	0.0027946605077961632	0.00014517166169603928	0.0029648907639957703	0.00043610597219533324	0.7347953721428935	0.000290330708035907	0.00029046421843442033	0.0004370202683031502	0.00043555182544531486	0.0008716039638924385	0.0001452047460231208	0.0002903917550432066	0.00029569648155382906	0.0005807609752533097	0.003746797297615135	0.00043548807183102115	0.0004354509655497194	0.1281111385906751	0.0002933807963046229	0.00014518418742307676	0.0004354632069996789	0.00014577684547326415	0.0002904871118691627	0.00043554759926638	0.0012665990313072987	0.00014512968922531002	0.0008730802303105296	0.00029027245259635867	0.0006014577188816376	0.0008739109646424964	0.00029053873944738886	0.0004354800765225383	0.00043554126513631076	0.00014514503842345233	0.0005807147781870211	0.0004377092596007317	0.0010166671559157995	0.0001451062466477747	0.0017663214002638246	0.0004354380047121381	0.00014514184460976778	0.0007281615137666943	0.00029016283880317693	0.0001451159723792744	0.0008728160589569799	0.0020394758097452186	2.8652057252157326e-10	0.0025082759649338133	0.0002904481083163154	0.0002904161080119286	0.0007281520343277539	0.0004354535161475018	0.0002904773259062567	0.0004358740676241868	0.0005853531434945465	0.0019488871465471159	0.0004355767742732959	0.0017453133149609222	0.0017549035215368206	0.0004355191341008926	0.0004355126691030995	0.00132095832581499	0.011981378200590148	0.0038298612137623303	0.0001452237287892689	0.00028652057252157324
EPI_ISL_421230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_403934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n223	1.589927261728097e-13	4.757192645513285e-13	1.1097219308474536e-12	1.2731974707145495e-12	3.1717680409083423e-13	3.50353638700987e-12	3.05305863202265e-12	1.5859443164196026e-13	3.2390286100116693e-12	4.764289255075076e-13	0.9999999997596045	3.171750814947021e-13	3.173209364468541e-13	4.774277586811286e-13	4.758235415927777e-13	9.521936558102532e-13	1.586305749910716e-13	3.172417729916031e-13	3.23036981754383e-13	6.344589275486822e-13	4.093231288742058e-12	4.757538932323063e-13	4.757133560536301e-13	3.2588749312164528e-12	3.2050718508698335e-13	1.5860811551481258e-13	4.757267293647268e-13	1.5925557153707884e-13	3.173459466398138e-13	4.758189246555712e-13	1.6593142753363207e-10	1.585485783393105e-13	9.538064198359172e-13	3.1711143967771596e-13	6.570693203362684e-13	9.547139649978622e-13	3.174023477743753e-13	4.757451586666905e-13	4.758120048631921e-13	1.5856534674525905e-13	6.344084590386027e-13	4.781804550543022e-13	1.1106695885255785e-12	1.5852296822906583e-13	1.9296378873061795e-12	4.756991968392882e-13	1.5856185762720285e-13	7.954883210001102e-13	3.1699169084363454e-13	1.5853359321497203e-13	9.535178228385224e-13	2.228048526242738e-12	3.1301265565129037e-19	2.7401945835185043e-12	3.1730333676524483e-13	3.1726837766904586e-13	7.954779650793094e-13	4.75716142483133e-13	3.1733525585342337e-13	4.761755787232492e-13	6.394756939321112e-13	2.129083911625393e-12	4.758507972234397e-13	1.906687365767922e-12	1.9171642959309046e-12	4.757878275620385e-13	4.757807648017272e-13	1.4430959352382984e-12	1.3089192779156633e-11	4.1839754079276775e-12	1.5865131292968217e-13	3.130126556512904e-13
EPI_ISL_403930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_428453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n225	2.286773065256884e-07	6.842212389121444e-07	1.5960995716424185e-06	1.8312244546449808e-06	4.5619154409044046e-07	5.039093822602642e-06	4.391177140249197e-06	2.2810444434066258e-07	4.658655500328058e-06	6.85241935644076e-07	0.9997477712695209	4.5618906650132075e-07	4.563988479070771e-07	6.866785452633356e-07	6.843712193140476e-07	1.3695285673941413e-06	2.2815642888060064e-07	4.5628498807110963e-07	4.646201664313207e-07	9.125345677469213e-07	5.887244835835024e-06	6.84271044923307e-07	6.842127407916395e-07	4.687200223013175e-06	4.609815906179226e-07	2.2812412568874704e-07	6.842319754625687e-07	2.290553538199306e-07	4.5643481976377387e-07	6.843645788293526e-07	1.990174010983683e-06	2.2803849409251187e-07	1.3718481862995342e-06	4.5609753124910445e-07	9.450548210101632e-07	1.3731534974806154e-06	4.565159408304225e-07	6.842584821036939e-07	6.84354626176039e-07	2.280626118870761e-07	9.124619795019923e-07	6.877611393127131e-07	1.597462576168213e-06	2.280016593820723e-07	2.775374731039489e-06	6.841923757657102e-07	2.2805759353096353e-07	1.144141188076923e-06	4.55925297955818e-07	2.2801694117022312e-07	1.371433100744212e-06	3.2045751277699147e-06	4.5020229997811693e-13	3.94118858012546e-06	4.563735344988289e-07	4.563232532554677e-07	1.1441262932818445e-06	6.842167484793874e-07	4.564194433355858e-07	6.848775500420694e-07	9.197501218898462e-07	0.0001462003187204279	6.844104207565127e-07	2.7423652747262226e-06	2.7574341161002905e-06	6.843198522575086e-07	6.84309693975155e-07	2.075587352152083e-06	1.8826026959747252e-05	6.017761000051613e-06	2.2818625600576872e-07	4.502022999781169e-07
EPI_ISL_416336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
