node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
EPI_ISL_428823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_402121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_406531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_414686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_413850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_418269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n316	0.0002656088691573092	0.0007949805104861831	0.001855130958379708	0.0026572625135887393	0.0005299945205997815	0.004431050230070393	0.004793596357432168	0.0002650069030653041	0.005880069466950947	0.0007961310411691063	0.44287308749311616	0.0005299757963692734	0.00026543258653905866	0.0007973012450179021	0.0007949623577042724	0.0013281486125582712	0.00026513060512066937	0.0005299716943588097	0.0005303035826362168	0.001059905400116684	0.23868729017360507	0.0007949366448540049	0.0007949458034563661	0.005168780259543367	0.0005356367403371394	0.0005302407571791131	0.0005302308221975762	0.0002672603856205468	0.0005302413682845964	0.0007949235908213104	0.0020587541316081145	0.000264931547201111	0.0015935856724018458	0.0005299944822619421	0.0011005158751194526	0.0010638183488247653	0.000530385338106584	0.0007949389483981033	0.0007949649295742421	0.000264962375857654	0.0009472818656908095	0.0008001681271421065	0.0018565715913164368	0.00026500243100635823	0.004667542210246588	0.0007949296439624308	0.00026497464476913995	0.0015907281074549796	0.0005299674506658873	0.0002649409395172956	0.0021220042448350943	0.003985706649596203	7.942922932575558e-10	0.004311982602883198	0.0005302469479611969	0.000794939459859926	0.0013288272249926457	0.0007949465695427337	0.0007949266839821181	0.0007956853971370058	0.0013356015929140582	0.0037910619163302366	0.0007949540234755866	0.002924516902043872	0.002144636102263315	0.0007949467036819722	0.000794949461834113	0.002146935788366045	0.022917776537804604	0.2049775326959413	0.0002670334555430748	0.0007942922932576076
EPI_ISL_421253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_410301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_419313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n317	2.6840274386564635e-06	8.033427159686848e-06	1.8746446270373635e-05	2.685213607818695e-05	5.355694032885972e-06	4.477659363298671e-05	4.844019024670266e-05	2.6779444583961958e-06	5.941920479001489e-05	8.04505348802362e-06	0.9952570244973217	5.355504821024895e-06	2.6822460697366536e-06	8.056878617391303e-06	8.033243722421025e-06	1.342119082856618e-05	2.6791944908662164e-06	5.3554633694398145e-06	5.358817162729759e-06	1.071054285694229e-05	6.174921582499672e-05	8.032983889246541e-06	8.03307643864113e-06	5.2231493944518014e-05	5.412709721548946e-06	5.358182299702603e-06	5.358081904850833e-06	2.7007163222648536e-06	5.358188475038126e-06	8.032851975797837e-06	2.0804096626046258e-05	2.6771829732551076e-06	1.6103482101883945e-05	5.355693645474914e-06	1.1120919323474164e-05	1.0750083937523922e-05	5.359643317091327e-06	8.033007166991693e-06	8.033269711649432e-06	2.6774945026114912e-06	9.572460918652469e-06	8.085848998949614e-06	1.876100413639475e-05	2.6778992674016226e-06	4.7166389447520174e-05	8.032913143924145e-06	2.677618482263131e-06	1.607460587215011e-05	5.355420486126916e-06	2.677277884371713e-06	2.1443250882972818e-05	4.0276313226633614e-05	8.026472595514674e-12	4.357339292873283e-05	5.3582448587166615e-06	8.033012335409337e-06	1.342804833449154e-05	8.033084180087554e-06	8.032883232767931e-06	8.040550171497232e-06	1.3496504592892522e-05	3.8309391690717555e-05	8.033159503477044e-06	2.9552791797970507e-05	2.16719500469647e-05	8.033085535589719e-06	8.033113407234401e-06	2.1695188806346518e-05	0.002004772070827565	0.0017614869502697238	2.6984231512705128e-06	8.026472595514676e-06
n318	5.079049761670185e-12	1.5201847683504497e-11	3.547435174856679e-11	5.081294378142418e-11	1.0134708799744714e-11	8.473182648753552e-11	9.166453859015996e-11	5.067538791627113e-12	1.1244039221835408e-10	1.5223848464613332e-11	0.9999999975639438	1.0134350749583207e-11	5.075678834362476e-12	1.524622544170069e-11	1.520150056074866e-11	2.5397242627773302e-11	5.069904258174696e-12	1.0134272309750478e-11	1.0140618773562527e-11	2.026781819046589e-11	1.1684952821356477e-10	1.5201008872175018e-11	1.5201184005623263e-11	9.883891388359861e-11	1.024260096051193e-11	1.013941740696682e-11	1.0139227427371002e-11	5.110630538041147e-12	1.0139429092702949e-11	1.5200759249179156e-11	3.9368093071051545e-11	5.066097814955766e-12	3.0473007001960964e-11	1.013470806663744e-11	2.1044383461190957e-11	2.0342642729519357e-11	1.0142182125357221e-11	1.5201052921212766e-11	1.520154974079147e-11	5.066687329459421e-12	1.8114198330184014e-11	1.5301046792417912e-11	3.550189994903599e-11	5.067453275619747e-12	8.925409466089014e-11	1.5200874999097683e-11	5.0669219391400236e-12	3.0418363817008645e-11	1.0134191160624719e-11	5.066277417547465e-12	4.0577580064201774e-11	7.621583749422694e-11	1.5188687394234552e-17	8.245498081816298e-11	1.013953578889573e-11	1.5201062701533948e-11	2.541021925138535e-11	1.520119865494877e-11	1.520081839749643e-11	1.5215326730296964e-11	2.553976067779133e-11	7.2493784502392e-11	1.5201341191212714e-11	5.5923459639930476e-11	4.101035299999135e-11	1.520120121999816e-11	1.520125396218263e-11	4.10543282640292e-11	4.382403638539938e-10	1.4955167590434838e-10	5.106291115342061e-12	1.5188687394234554e-11
EPI_ISL_411950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n319	1.7181594781464669e-09	5.142536479926746e-09	1.2000393094762442e-08	1.718918795193462e-08	3.4284062570022375e-09	2.866339130576816e-08	3.100861444145721e-08	1.714265505216448e-09	3.8036745982371104e-08	5.149978984403477e-09	0.9999991759220371	3.4282851344876897e-09	1.7170191485620649e-09	5.157548749827917e-09	5.142419053974843e-09	8.591471867238576e-09	1.7150657038677074e-09	3.4282585995749817e-09	3.430405504500717e-09	6.856271460086484e-09	3.95282845882297e-08	5.14225272377082e-09	5.142311968552454e-09	3.3435588282750705e-08	3.464904410660597e-09	3.4299991018269885e-09	3.4299348348364045e-09	1.7288427383614938e-09	3.4300030549204277e-09	5.142168280393332e-09	1.3317582110937349e-08	1.7137780463724044e-09	1.030851995252469e-08	3.4284060090040344e-09	7.1189707922263e-09	6.881583378064302e-09	3.430934360847824e-09	5.142267624839968e-09	5.142435690779099e-09	1.7139774694888311e-09	6.127737078873611e-09	5.176093916297917e-09	1.200971220049345e-08	1.7142365765495744e-09	3.019320067747518e-08	5.1422074366979446e-09	1.7140568341072753e-09	1.0290035056619467e-08	3.4282311481527454e-09	1.713838802992187e-09	1.3726731782330329e-08	2.5782571488828106e-08	5.138084569273113e-15	2.7893171648415803e-08	3.4300391484976738e-09	5.142270933362689e-09	8.59586164680357e-09	5.1423169241797184e-09	5.14218828930183e-09	5.147096221037697e-09	8.639683393003367e-09	2.452346182734259e-08	5.142365141866957e-09	1.8917991896084792e-08	1.3873131789497735e-08	5.142317791893981e-09	5.142335633712509e-09	1.3888007902207011e-08	1.4824954867433542e-07	5.0590886383292424e-08	1.7273747826237129e-09	5.138084569273113e-09
EPI_ISL_421230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_428464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
