node	country
EPI_ISL_417432	Ireland
EPI_ISL_414487	Ireland
n347	Grand Princess
EPI_ISL_413609	Grand Princess
EPI_ISL_420890	Japan
EPI_ISL_407084	Japan
EPI_ISL_410531	Japan
EPI_ISL_410532	Japan
n355	Taiwan
EPI_ISL_411915	Taiwan
EPI_ISL_411927	Taiwan
EPI_ISL_403963	Thailand
EPI_ISL_403962	Thailand
n3	China
n42	China
EPI_ISL_416323	China
EPI_ISL_424360	China
EPI_ISL_412980	China
EPI_ISL_421245	China
EPI_ISL_413747	China
EPI_ISL_413751	China
EPI_ISL_416378	China
n43	United Kingdom
EPI_ISL_428441	China
n44	China
n52	China
EPI_ISL_429855	China
n53	China
EPI_ISL_428447	China
n63	China
n66	China
n76	China
EPI_ISL_413749	China
EPI_ISL_421239	China
EPI_ISL_421243	China
EPI_ISL_412978	China
EPI_ISL_416322	China
EPI_ISL_412983	China
EPI_ISL_413750	China
EPI_ISL_412979	China
EPI_ISL_421237	China
EPI_ISL_413748	China
EPI_ISL_421247	China
EPI_ISL_413729	China
EPI_ISL_416326	China
EPI_ISL_413746	China
EPI_ISL_421244	China
EPI_ISL_428471	China
EPI_ISL_421249	China
EPI_ISL_421242	China
EPI_ISL_416042	China
EPI_ISL_406801	China
EPI_ISL_407976	Belgium
EPI_ISL_428476	China
EPI_ISL_413691	China
EPI_ISL_428470	China
EPI_ISL_429854	China
EPI_ISL_416352	China
EPI_ISL_413858	China
EPI_ISL_416333	China
EPI_ISL_421248	China
EPI_ISL_429099	China
EPI_ISL_429176	Thailand
n80	China
n81	China
n82	China
EPI_ISL_418996	Singapore
EPI_ISL_404253	USA
n2.polytomy_61	Spain
n2.polytomy_2	Australia
n2.polytomy_65	Taiwan
EPI_ISL_408669	Japan
EPI_ISL_428475	China
EPI_ISL_417189	USA
n96	USA
EPI_ISL_416503	France
EPI_ISL_416507	France
EPI_ISL_421841	United Kingdom
EPI_ISL_414009	United Kingdom
n109	United Kingdom
n115	South Korea
n115	USA
n115	United Kingdom
n117	United Kingdom
EPI_ISL_425596	United Kingdom
n118	United Kingdom
n108.polytomy_68	USA
EPI_ISL_417952	Spain
EPI_ISL_419237	Spain
EPI_ISL_419675	Spain
EPI_ISL_428697	Spain
EPI_ISL_412974	Italy
EPI_ISL_410546	Italy
n122	Norway
EPI_ISL_417486	Norway
EPI_ISL_408430	France
EPI_ISL_422256	United Kingdom
EPI_ISL_421235	China
EPI_ISL_421236	China
EPI_ISL_428484	India
n128	India
EPI_ISL_417444	Pakistan
n133	China
EPI_ISL_416615	Diamond Princess
n149	China
n149	Grand Princess
n149	USA
EPI_ISL_416601	Diamond Princess
n126	Diamond Princess
EPI_ISL_416605	Diamond Princess
EPI_ISL_407988	Singapore
EPI_ISL_418994	Singapore
n153	China
