node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
EPI_ISL_413522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n350	1.8268528857192456e-09	5.4725727584246376e-09	1.4624402320623292e-08	1.643617825170315e-08	3.6485324342239737e-09	2.7792938500691422e-08	3.1697392332279784e-08	1.8240925969723195e-09	3.693108885503066e-08	5.482371074166139e-09	0.9999990888223896	3.64861183694476e-09	7.298507025873794e-09	7.321387384095932e-09	5.478747390258041e-09	1.0947814836482376e-08	3.660236371393549e-09	3.6490098707339967e-09	5.476494385980966e-09	7.294745040627478e-09	3.6838348583026046e-08	5.4733682810118246e-09	9.121627519612691e-09	3.192233777529295e-08	7.329232318236345e-09	5.483146034678495e-09	5.476477920143821e-09	5.508729868911682e-09	3.6502355803829347e-09	7.298857678204145e-09	1.3082158086044566e-08	1.8240138730347899e-09	1.0978496094586144e-08	3.6483283838024283e-09	5.675228679896989e-09	9.146681107369079e-09	9.120712917174164e-09	9.121452080669594e-09	9.120942660126674e-09	1.825039353031283e-09	7.294776956017183e-09	3.66717528603483e-09	1.4611682601305301e-08	1.824013686147603e-09	2.5816773629114434e-08	9.121287474606406e-09	1.8239553508022082e-09	7.307987283250064e-09	1.8240734052373188e-09	1.8247783715703341e-09	1.2781520942485604e-08	2.0150408114412042e-08	5.3935218690825e-15	3.1673685560432056e-08	3.649868885414622e-09	9.121425292026779e-09	1.2796514451855929e-08	7.2950967266193805e-09	5.477508791414188e-09	5.482426246393584e-09	9.137070195418945e-09	2.7594320252966775e-08	7.294100731946686e-09	1.286413306143445e-08	2.021846546900632e-08	7.308031968071936e-09	7.2988224817312614e-09	1.6584988320072875e-08	1.616797685159657e-07	5.459959149907099e-08	5.502440440412062e-09	5.3935218690825e-09
EPI_ISL_408976	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n352	4.501721832274568e-09	1.3485486684721123e-08	3.033765411374194e-06	4.050194903664487e-08	8.990695552609545e-09	6.848722139022586e-08	7.810855718259829e-08	4.4949199424165744e-09	9.100540623056698e-08	1.3509631645838599e-08	0.9999947569526145	8.990891216400812e-09	1.798494486240461e-08	1.8041326527805275e-08	1.3500702181900988e-08	2.6977551093660537e-08	9.01953633661121e-09	8.99187204929272e-09	1.3495150339920937e-08	1.7975674596994393e-08	9.077687611165163e-08	1.348744700754011e-08	2.247746935284838e-08	7.866286662907805e-08	1.806065797565678e-08	1.3511541299694631e-08	1.3495109764886601e-08	1.3574584857290947e-08	8.994892436938484e-09	1.7985808938140223e-08	3.223698915745819e-08	4.494725951279648e-09	2.7053155697910323e-08	8.99019273257147e-09	1.3984870402623851e-08	2.253920627970297e-08	2.2475215594049544e-08	2.2477037037073777e-08	2.2475781725495163e-08	4.497252934007628e-09	1.7975753242739624e-08	9.036635175700626e-09	3.6006035891973504e-08	4.494725490753167e-09	6.361756570196846e-08	2.247663141562819e-08	4.49458174108399e-09	1.8008306065673875e-08	4.494872650238246e-09	4.496609824784244e-09	3.1496160597413725e-08	4.9654535867116354e-08	1.3290689874756801e-14	7.805013907283482e-08	8.99398882901387e-09	2.247697102463284e-08	3.1533107528938664e-08	1.797654121987368e-08	1.3497650032764959e-08	1.3509767600968187e-08	2.2515523118079938e-08	6.799778728797294e-08	1.7974086894734558e-08	3.1699732971735513e-08	4.982224246320786e-08	1.8008416177790603e-08	1.798572220716607e-08	4.0868646070039824e-08	3.9841048474947036e-07	1.3454404293089565e-07	1.3559086478734796e-08	1.3290689874756804e-08
EPI_ISL_418267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EPI_ISL_418269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EPI_ISL_429088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_403937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_403936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_406531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_408010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EPI_ISL_428440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_411952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_406534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n361	5.176707786325965e-09	1.5507493915482136e-08	4.144080673125904e-08	4.6574791324554016e-08	1.0338756015087646e-08	7.875616162971051e-08	8.982011577146729e-08	5.168886024453172e-09	1.0465071201290999e-07	1.5535259160176127e-08	0.9999925368014319	1.0338981016611393e-08	2.068159863596268e-08	2.0746434140500768e-08	1.5524990816814228e-08	3.102255181591177e-08	1.0371921172035986e-08	1.0340108915103969e-08	1.551860653438244e-08	2.067093839152325e-08	1.0438791620052125e-07	1.550974816813898e-08	2.5847730035554206e-08	9.045753810330781e-08	2.076866413612075e-08	1.5537455146590667e-08	1.5518559875547444e-08	1.5609951424158673e-08	1.0343582178185542e-08	2.0682592270788456e-08	3.7070587432275885e-08	5.1686629463807315e-09	3.1109492537281094e-08	1.0338177802460743e-08	1.6081754982058363e-08	2.59187237668107e-08	2.5845138349271242e-08	2.584723289856531e-08	2.584578936618695e-08	5.171568823654191e-09	2.0671028829372776e-08	1.039158380263584e-08	4.14047631775892e-08	5.1686624168031374e-09	7.315635216627429e-08	2.5846766458439978e-08	5.1684971133793734e-09	2.0708462606542768e-08	5.168831641308921e-09	5.170829286950639e-09	3.621867940285925e-08	5.7099712515961037e-08	1.528348936778572e-14	8.975293847910761e-08	1.0342543083733816e-08	2.58471569882515e-08	3.6261166139097537e-08	2.067193495541017e-08	1.5521481029940184e-08	1.553541550035088e-08	2.5891489563599875e-08	7.81933420192536e-08	2.066911262996865e-08	3.645277531871018e-08	5.729256495646078e-08	2.0708589228816036e-08	2.0682492535413415e-08	4.699647073050682e-08	5.339365093017458e-06	1.547175104536006e-07	1.5592129226356082e-08	1.528348936778572e-08
EPI_ISL_406594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n364	1.3043449429890144e-11	3.907333019746844e-11	1.0441598970697481e-10	1.173517919930074e-10	2.6049962025474242e-11	1.984373184483819e-10	2.2631452000181353e-10	1.3023741391567041e-11	2.4972707291673963e-08	3.914328866915023e-11	0.9999999449691244	2.605052894872311e-11	5.2110220833793475e-11	5.2273583082467766e-11	3.911741612179041e-11	7.816571892773871e-11	2.6133526341898034e-11	2.605337084893406e-11	3.9101330016782685e-11	5.2083360836089274e-11	2.630201591926157e-10	3.907901010673614e-11	6.512702155735987e-11	2.279205959663109e-10	5.232959470909692e-11	3.914882176835712e-11	3.910121245323075e-11	3.9331486421133405e-11	2.6062122227847286e-11	5.2112724437654597e-11	9.340460239738264e-11	1.3023179314726527e-11	7.838477840518774e-11	2.6048505136758478e-11	4.052026239658294e-11	6.530590033161274e-11	6.512049143621623e-11	6.512576895021224e-11	6.512213176566275e-11	1.303050108462939e-11	5.208358870707709e-11	2.6183069128254504e-11	1.0432517286179613e-10	1.3023177980380673e-11	1.843278043386064e-10	6.512459368816578e-11	1.302276147496112e-11	5.217790841752631e-11	1.3023604365522463e-11	1.3028637717023475e-11	9.125809929941667e-11	1.438708235822191e-10	3.850891897115557e-17	2.261452572866097e-10	2.6059504082011477e-11	6.512557768341097e-11	9.136515065685064e-11	5.208587182013535e-11	3.910857271600224e-11	3.914368259039273e-11	6.523727989426025e-11	1.970192146205907e-10	5.2078760570922415e-11	9.184793715895568e-11	1.4435674265644883e-10	5.2178227460301427e-11	5.211247314023268e-11	1.1841427305900456e-10	2.4970551097985888e-08	3.8983270967131364e-10	3.928658086622037e-11	3.850891897115557e-11
EPI_ISL_421251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_412898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_411955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EPI_ISL_402127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n368	1.795509070077562e-10	5.378678327752826e-10	1.4373487441931807e-09	1.6154178236812836e-09	3.5859335633050404e-10	2.7316087437687867e-09	3.115355148480293e-09	1.7927961403611726e-10	3.629745204192571e-09	5.38830853110575e-10	2.3747319944673114e-07	3.586011603691584e-10	7.173284540545725e-10	7.195772334191077e-10	5.384747019735597e-10	1.0759980176890235e-09	3.5974366928169254e-10	1.9793072584251464e-07	5.38253267087038e-10	7.458173782989713e-10	3.620630294018499e-09	5.379460201340958e-10	8.965125256315072e-10	3.1675270747726854e-09	7.203482670646399e-10	5.389070195408203e-10	5.382516487542116e-10	5.414215080785749e-10	3.587607488118575e-10	7.17362917663794e-10	1.2857703914362582e-09	1.7927187671118147e-10	1.0790135028239976e-09	3.5857330138325014e-10	5.577857226039031e-10	8.989748992799944e-10	8.964226345961246e-10	8.964952827426003e-10	8.964452147150954e-10	1.793726652666957e-10	7.169618468519933e-10	3.6042565545979744e-10	1.4360985958324221e-09	1.7927185834311027e-10	0.9999993917201289	8.964791045554153e-10	1.7926612489612167e-10	7.182602142547956e-10	1.792777277904029e-10	1.7934701489364605e-10	1.256222488467312e-09	1.9804682039816737e-09	5.300983736184429e-16	3.1130251456539083e-09	3.5872470846363327e-10	8.964926498403275e-10	1.2576961146293942e-09	7.484806677843158e-10	5.383529671871568e-10	5.388362756728166e-10	8.980302977900179e-10	2.7120876937674286e-09	7.168953846611145e-10	1.2643419604855846e-09	1.9871571715725915e-09	7.182646060700092e-10	7.173594584040117e-10	1.6300435130055506e-09	1.0201770935020687e-07	5.366281134373606e-09	5.408033561734626e-10	5.300983736184429e-10
EPI_ISL_410044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EPI_ISL_422334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EPI_ISL_421998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EPI_ISL_414044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
