node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
root	2.542485919862054e-74	7.604925370716157e-74	1.805931985145905e-73	2.5429914332107382e-73	5.2977330351774914e-74	1.6927248777839738e-70	2.722594455613512e-72	2.4826794478931025e-71	2.79132260236274e-70	7.616386905361347e-74	1.0	5.069647307030966e-74	7.706685630422579e-74	1.0152837095429406e-73	7.605038257030305e-74	1.270056221631609e-73	1.87365498978834e-71	5.069630987753021e-74	7.605124370382613e-74	1.0140034518290918e-73	1.9716202733070617e-70	1.8406467296683732e-72	7.605065943307847e-74	2.998121194653114e-71	7.605015646236386e-74	1.823769940710883e-71	7.605048499045357e-74	2.9752182215900123e-74	5.07223570562354e-74	7.605074232109726e-74	1.3785559221757923e-72	2.6669573951903623e-74	1.504780194901262e-71	1.688635288855177e-71	6.701170789347228e-73	2.6631858099365846e-71	7.605065563569148e-74	1.9687711258736935e-73	7.60498115871242e-74	2.5350857572729766e-74	1.0139832724173652e-73	2.337610159501469e-69	1.776489924483415e-73	3.1772797482472735e-71	5.956720754735116e-70	5.072465073618662e-74	2.534989412359894e-74	1.0294696348197848e-73	1.8031500867595612e-69	2.534884018863131e-74	1.7771696420754278e-73	3.5623376404628035e-73	2.731188184064624e-74	5.144345560313918e-73	2.52835155641945e-72	5.0726999665967975e-74	6.899915556593523e-70	7.60470261392497e-74	6.186905132360544e-73	1.5481534761917285e-72	2.2045525344977197e-71	6.707625818648767e-72	7.60607123070523e-74	7.315733906021099e-72	3.071817026367999e-73	4.2154377002336493e-72	3.5929095646920902e-71	2.84131451938771e-73	8.678100968003575e-71	2.3680882824098077e-70	5.074074500682179e-74	2.7036855713260033e-71
n0	1.1456409304669931e-07	3.4267697255578704e-07	7.996974560827407e-07	1.1458687139808877e-06	2.284338179443419e-07	3.223082906553355e-05	1.9681558057396467e-06	1.1423864605361435e-07	2.4451815350402645e-06	3.4319342785301314e-07	0.9997843346640031	2.2843766459411984e-07	3.4268538243637834e-07	4.5748555168082863e-07	3.4268205919878344e-07	5.722857224611375e-07	1.1431208419840714e-07	2.284369292402419e-07	3.426859394555154e-07	4.569086691789445e-07	2.822953331765969e-06	3.4267241626806757e-07	3.426833067388928e-07	4.822149144540552e-05	3.4268104035925506e-07	1.14308351995138e-07	3.426825207026602e-07	1.151348190055988e-07	2.2855429750634522e-07	3.426836802312765e-07	8.121911599487824e-07	1.142230826900414e-07	8.016227925818231e-07	2.2843407317662306e-07	5.712309973463313e-05	5.736549802788837e-07	3.426832896279376e-07	1.3005344912746759e-05	3.4267948635582227e-07	1.1423064265911101e-07	4.568995763615573e-07	3.4536366853531665e-07	8.004841065790344e-07	1.1422350305677538e-07	1.394261124767365e-06	2.2856463279911116e-07	1.1422630136955588e-07	4.638777116128799e-07	2.2843811181628314e-07	1.1422155235195294e-07	8.007903864638585e-07	1.6051827811252292e-06	1.148834128439217e-07	2.3180355841191564e-06	2.2855208806501663e-07	2.2857521704691092e-07	8.008633220634e-07	3.4266693516300936e-07	3.426818951338501e-07	4.5690844515074794e-07	6.897523359485625e-07	1.5317759075098868e-06	3.426868160554648e-07	1.2639574332211766e-06	1.3841568556272498e-06	2.2912584142739553e-07	3.426811999938373e-07	1.2717586925555072e-06	2.3560994356958875e-05	3.4853878820076534e-06	2.2863715337844507e-07	3.4195226493512805e-07
n216	0.0001533009252369524	0.0004585441699327146	0.0010700940990049004	0.001533314054882193	0.0003056727000143069	0.0749556427680427	0.0026336358801997317	0.00015286543691046326	0.0032719553022705072	0.00045923525099319043	0.7272465893257052	0.0003056778473074251	0.0004585554233930397	0.0006121722477793808	0.00045855097649013556	0.0007657890742208606	0.00015296370623066538	0.0003056768633130313	0.0004585561687535346	0.0006114003076457442	0.0037774606873032697	0.0004585380730563061	0.00045855264585312167	0.12764003907358043	0.0004585496131568714	0.0001529587120811102	0.00045855159403942927	0.0001540646271546237	0.0003058339165686248	0.0004585531456320928	0.0010868122199392826	0.00015284461120520007	0.001072670437357035	0.000305673041546665	0.0007878531067863292	0.0007676213105243296	0.0004585526229565475	0.00045854617700707517	0.0004585475337080565	0.00015285472737880612	0.0006113881403316038	0.00046213930143109615	0.0010711467346580517	0.00015284517370787909	0.001865693820502942	0.00030584774646856533	0.00015284891819646138	0.0006207257483202691	0.00030567844574598985	0.0001528425634235828	0.001071556575023111	0.0021479330824939634	0.00015372821461757502	0.0031018182951334508	0.00030583096006283396	0.00030586190950113065	0.0010716541718756246	0.0004585307386598313	0.000458550756950994	0.0006114000078683904	0.000922973930777314	0.0020497056069844455	0.00045855734175271056	0.0016913313658751103	0.0018521730587455446	0.00030659871302081556	0.0004585498267677153	0.001701770415686869	0.01334764877850245	0.004663880042271187	0.00030594478797269333	0.00045757442150795184
EPI_ISL_419313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n223	9.604506255056279e-12	2.8728400311551178e-11	6.704281433073821e-11	9.606415883217337e-11	1.9150800001692905e-11	2.1149611711876232e-10	1.6500078030071666e-10	9.577222333910311e-12	2.0499233855469703e-10	2.877169745641727e-11	0.9999999951960031	1.9151122486432472e-11	2.8729105355763506e-11	3.835340311143585e-11	2.8728826751399622e-11	4.797770099586536e-11	9.583379037133742e-12	1.915106083787885e-11	2.8729152053586917e-11	3.8305040038410805e-11	2.366629212664933e-10	2.8728018334159245e-11	2.8728931339204407e-11	1.9702592468278028e-10	2.872874133676274e-11	9.583066147041477e-12	2.8728865441681788e-11	9.652353192926583e-12	1.9160900432606627e-11	2.8728962651021572e-11	6.809022677680709e-11	9.575917575859066e-12	6.720422534492467e-11	1.9150821399148042e-11	4.9360041894716816e-11	4.809249302996566e-11	2.8728929904703672e-11	2.87285260574214e-11	2.8728611056536974e-11	9.576551367550319e-12	3.830427774004511e-11	2.8953640067349025e-11	6.710876335028495e-11	9.575952817397829e-12	1.16888191909758e-10	1.9161766894177424e-11	9.576187414572994e-12	3.8889291262930103e-11	1.915115997940213e-11	9.575789279625226e-12	6.713444039263615e-11	1.3457085594472896e-10	9.631276501371268e-12	1.9433302944264394e-10	1.9160715203598272e-11	1.9162654226948923e-11	6.714055496486715e-11	2.872755882449412e-11	2.872881299698128e-11	3.8305021256962064e-11	5.782554069848367e-11	1.2841677434677822e-10	2.8729225543540783e-11	1.0596415290913552e-10	1.1604109825607438e-10	1.920881594451601e-11	2.8728754719765373e-11	1.0661817322283492e-10	8.362478959945619e-10	2.92198269316305e-10	1.9167846673095635e-11	2.8667644286777883e-11
n224	2.175937224749779e-10	6.508527766589608e-10	1.5188803201355863e-09	2.1763698582335556e-09	4.3386861855063215e-10	4.791524539707401e-09	3.7381550954800816e-09	2.1697559492024395e-10	1.5414744986360139e-07	6.5183368985468e-10	0.999999630126717	4.3387592456439904e-10	6.508687497023007e-10	8.689108561106171e-10	6.508624378150443e-10	1.0869529654359758e-09	2.1711507736077598e-10	4.3387452789309585e-10	6.508698076591552e-10	8.678151723960785e-10	5.361688007966959e-09	6.508441228166492e-10	6.50864807291326e-10	4.463696856174268e-09	6.508605027141344e-10	2.1710798871737325e-10	6.508633143580229e-10	2.1867771295233822e-10	4.3409744763385135e-10	6.508655166723888e-10	1.5426098453245329e-09	2.169460351330191e-10	1.5225371477217836e-09	4.338691033180726e-10	1.1182704214220289e-09	1.0895536223929337e-09	6.508647747921693e-10	6.508556254792189e-10	6.508575511663363e-10	2.1696039392354e-10	8.677979022382355e-10	6.559556685319925e-10	1.5203744201211216e-09	2.169468335434112e-10	2.648146205082023e-09	4.3411707764850953e-10	2.169521484311598e-10	8.81051604902621e-10	4.3387677398180975e-10	2.1694312853330857e-10	1.5209561432288975e-09	3.0487536479287776e-09	2.182002125320992e-10	4.402688295819804e-09	4.3409325120059724e-10	4.34137180508115e-10	1.5210946711758582e-09	6.508337124513589e-10	6.508621262034935e-10	8.678147468952525e-10	1.310059499215524e-09	2.9093306013137672e-09	6.508714726018604e-10	2.400657969093223e-09	2.6289549779127023e-09	4.3518299168200774e-10	6.508608059111217e-10	2.415475046707929e-09	1.304791600000672e-07	6.619862326375087e-09	4.342548173398072e-10	6.494763259344643e-10
n228	0.00024737729739761084	0.0007399395490931011	0.0017267800945349743	0.0024742648250311986	0.0004932552514010719	0.005447374021479196	0.004249822532813694	0.0002466745624004895	0.005279860239789065	0.000741054726739674	0.2639654943495106	0.0004932635574400507	0.0007399577084786187	0.000987844763255092	0.0007399505326392002	0.0012357318213478835	0.0002468331367783749	0.0004932619695965761	0.0007399589112454287	0.0009865991056459379	0.30931929249560114	0.0007399297107388565	0.0007399532264422757	0.005074674269656751	0.0007399483326674922	0.0002468250778627626	0.000739951529160748	0.0002486096612344167	0.0004935154019216333	0.0007399540329212385	0.001753757645831038	0.0002466409565584084	0.0017309374576934017	0.0004932558025220231	0.001271335916608901	0.001238688448414846	0.0007399531894947321	0.0007399427878513161	0.0007399449771207001	0.0002466572807370316	0.0009865794716007814	0.0007457409094729162	0.001728478702437167	0.000246641864252816	0.3120878503356467	0.000493537718833715	0.00024664790662642976	0.0010016473012621093	0.0004932645231231643	0.00024663765211206304	0.001729140050056016	0.003466057886584739	0.00024806680199141384	0.00500531504087504	0.0004935106310932045	0.0004935605733123396	0.0017292975392921182	0.0007399178754340454	0.0007399501783751967	0.0009865986219038374	0.0014893765070969412	0.003307551032277265	0.0007399608040804886	0.0027292528185807853	0.0029887984359972795	0.0004947495319773377	0.0007399486773651721	0.002746098013258119	0.021538717240843833	0.007525969190729965	0.0004936943119200873	0.0007383746939292943
n232	2.89503741548575e-07	8.659455424396076e-07	2.0208374149870765e-06	2.8956130249787437e-06	5.772528130969567e-07	6.3750197670643865e-06	4.9735345042171535e-06	2.886813362061124e-07	6.178979681452584e-06	8.672506262309276e-07	0.9994626883661475	5.772625335902561e-07	8.659667942283e-07	1.156067100902354e-06	8.659583963988213e-07	1.4461674114574699e-06	2.88866914576458e-07	5.772606753492949e-07	8.659682018170132e-07	1.1546093174180478e-06	7.1336099298593426e-06	8.65934028689581e-07	8.659615489357662e-07	5.938852124512298e-06	8.65955821788914e-07	2.888574832897267e-07	8.659595626202962e-07	2.9094596743372166e-07	5.775572652429724e-07	8.659624927519275e-07	2.052409035019273e-06	2.8864200754854065e-07	2.0257027449991767e-06	5.772534580695515e-07	1.4878346093004028e-06	1.44962752929065e-06	8.65961505696341e-07	8.659493327333455e-07	8.659518948184058e-07	2.8866111160877105e-07	1.1545863398465635e-06	8.727348297092824e-07	2.0228252827028365e-06	2.8864306981629903e-07	3.5233012506924053e-06	5.775833825529094e-07	2.8865014115949595e-07	1.1722201045851264e-06	5.772636637217495e-07	2.886381403804909e-07	2.0235992527159913e-06	4.056300788901413e-06	2.9031066345216443e-07	5.85768155447832e-06	5.775516819792901e-07	5.776101289728217e-07	0.0002210122119191105	8.659201779237217e-07	8.659579818063927e-07	1.1546087512984017e-06	1.7430058292134798e-06	0.00017738957789810946	8.659704169872723e-07	3.1940235054842283e-06	3.4977677380191894e-06	5.790015581204621e-07	8.659562251859478e-07	3.213737306780893e-06	2.520659452172231e-05	8.807583648202102e-06	5.777666422330916e-07	8.641142045210939e-07
EPI_ISL_416336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n317	2.5222408612032933e-09	7.544369613446122e-09	1.7606123757380256e-08	2.5227423489476515e-08	5.0291945266392986e-09	5.5541027765164784e-08	4.333088022987147e-08	2.515075826485139e-09	5.3833069478619066e-08	7.555739883302234e-09	0.9999987384216664	5.029279214406233e-09	7.544554765214892e-09	1.0071993075431464e-08	7.54448160088015e-09	1.2599431419460975e-08	2.516692639263231e-09	5.029263024870108e-09	7.544567028537463e-09	1.0059292441404295e-08	6.215008606359532e-08	7.544269302304622e-09	7.54450906669961e-09	5.174100830947494e-08	7.544459170129251e-09	2.5166104711480968e-09	7.544491761341085e-09	2.534805952898288e-09	5.0318470023512e-09	7.54451728950072e-09	1.7881184900540745e-08	2.51473318377312e-09	1.7648511928580106e-08	5.029200145828275e-09	1.29624481749928e-08	1.2629576973147924e-08	7.544508689985152e-09	7.544402635588394e-09	7.544424957219176e-09	2.514899623906399e-09	1.0059092254113524e-08	7.603519860273406e-09	1.7623442639521598e-08	2.5147424385590217e-09	3.069602601089006e-08	5.0320745439572436e-09	2.514804046159184e-09	1.021272274511354e-08	5.0292890604407475e-09	2.5146994918794677e-09	1.7630185691552925e-08	3.533967312606104e-08	2.5292709996952743e-09	5.1033826677307645e-08	5.031798359332898e-09	5.032307566552506e-09	1.763179144030463e-08	7.544148630400964e-09	7.544477988830236e-09	1.005928750920516e-08	1.5185574114661753e-08	3.372354881343861e-08	7.544586327745523e-09	2.7827262452925473e-08	3.0473570616531606e-08	5.044430102285119e-09	7.544462684641628e-09	2.7999014827848567e-08	2.1960718826773325e-07	7.673423233541852e-08	5.033671155631739e-09	7.528414464458967e-09
