node	country
EPI_ISL_428276	USA
EPI_ISL_428317	USA
EPI_ISL_428308	USA
n1152	USA
EPI_ISL_428271	USA
EPI_ISL_428267	USA
EPI_ISL_428299	USA
EPI_ISL_417318	USA
n1156	USA
EPI_ISL_428306	USA
EPI_ISL_428325	USA
EPI_ISL_420805	USA
EPI_ISL_420789	USA
EPI_ISL_429877	USA
EPI_ISL_429007	USA
EPI_ISL_420790	USA
EPI_ISL_416601	Diamond Princess
EPI_ISL_416578	Diamond Princess
n1044	Diamond Princess
EPI_ISL_416581	Diamond Princess
EPI_ISL_416621	Diamond Princess
EPI_ISL_416626	Diamond Princess
EPI_ISL_416579	Diamond Princess
EPI_ISL_416623	Diamond Princess
n1049	Diamond Princess
EPI_ISL_416618	Diamond Princess
EPI_ISL_416591	Diamond Princess
EPI_ISL_416633	Diamond Princess
EPI_ISL_416605	Diamond Princess
EPI_ISL_416583	Diamond Princess
n1117	Diamond Princess
EPI_ISL_416612	Diamond Princess
EPI_ISL_416566	Diamond Princess
EPI_ISL_416614	Diamond Princess
EPI_ISL_416620	Diamond Princess
EPI_ISL_416589	Diamond Princess
EPI_ISL_416630	Diamond Princess
EPI_ISL_416622	Diamond Princess
n1122	Diamond Princess
EPI_ISL_416632	Diamond Princess
EPI_ISL_416572	Diamond Princess
EPI_ISL_416574	Diamond Princess
EPI_ISL_416573	Diamond Princess
EPI_ISL_416597	Diamond Princess
EPI_ISL_416594	Diamond Princess
EPI_ISL_416596	Diamond Princess
EPI_ISL_416595	Diamond Princess
EPI_ISL_416592	Diamond Princess
EPI_ISL_416586	Diamond Princess
EPI_ISL_416580	Diamond Princess
EPI_ISL_416576	Diamond Princess
EPI_ISL_416575	Diamond Princess
EPI_ISL_416577	Diamond Princess
EPI_ISL_416569	Diamond Princess
EPI_ISL_416606	Diamond Princess
EPI_ISL_416628	Diamond Princess
EPI_ISL_416629	Diamond Princess
EPI_ISL_416634	Diamond Princess
EPI_ISL_416631	Diamond Princess
EPI_ISL_416609	Diamond Princess
EPI_ISL_416617	Diamond Princess
EPI_ISL_416611	Diamond Princess
EPI_ISL_416590	Diamond Princess
EPI_ISL_416600	Diamond Princess
EPI_ISL_416627	Diamond Princess
EPI_ISL_419832	Australia
EPI_ISL_419833	Australia
EPI_ISL_419817	Australia
n1176	Australia
EPI_ISL_419807	Australia
EPI_ISL_414571	Hong Kong
EPI_ISL_412030	Hong Kong
EPI_ISL_419227	Hong Kong
EPI_ISL_419231	Hong Kong
EPI_ISL_419228	Hong Kong
EPI_ISL_419242	Hong Kong
n1508	Hong Kong
n1778	Hong Kong
EPI_ISL_414485	Grand Princess
n1121	Grand Princess
EPI_ISL_414484	Grand Princess
EPI_ISL_413613	Grand Princess
n1130	Grand Princess
EPI_ISL_413616	Grand Princess
n1142	Grand Princess
EPI_ISL_413615	Grand Princess
EPI_ISL_414481	Grand Princess
EPI_ISL_414479	Grand Princess
EPI_ISL_413608	Grand Princess
EPI_ISL_413610	Grand Princess
EPI_ISL_413618	Grand Princess
EPI_ISL_413614	Grand Princess
EPI_ISL_413621	Grand Princess
EPI_ISL_413620	Grand Princess
EPI_ISL_420889	Japan
EPI_ISL_412968	Japan
EPI_ISL_420890	Japan
EPI_ISL_410531	Japan
EPI_ISL_410532	Japan
EPI_ISL_407988	Singapore
EPI_ISL_418994	Singapore
EPI_ISL_420110	Singapore
EPI_ISL_420111	Singapore
EPI_ISL_422428	Singapore
EPI_ISL_428823	Singapore
n1171	Singapore
n1506	Singapore
EPI_ISL_420109	Singapore
EPI_ISL_420108	Singapore
EPI_ISL_420105	Singapore
n1155	Iceland
EPI_ISL_417616	Iceland
EPI_ISL_424455	Iceland
EPI_ISL_417602	Iceland
EPI_ISL_417591	Iceland
EPI_ISL_424471	Iceland
EPI_ISL_418379	Canada
EPI_ISL_415583	Canada
EPI_ISL_417432	Ireland
EPI_ISL_414487	Ireland
n1163	Taiwan
EPI_ISL_410218	Taiwan
EPI_ISL_411927	Taiwan
EPI_ISL_411915	Taiwan
n1507	Netherlands
n1779	Netherlands
n1807	Netherlands
EPI_ISL_413580	Netherlands
EPI_ISL_413590	Netherlands
EPI_ISL_426164	South Korea
EPI_ISL_426169	South Korea
EPI_ISL_426166	South Korea
root.polytomy_10-69	United Kingdom
root.polytomy_69	United Kingdom
EPI_ISL_416354	China
EPI_ISL_408430	France
EPI_ISL_416351	China
n1053	India
EPI_ISL_421573	South Africa
EPI_ISL_427049	Australia
n1054	Australia
EPI_ISL_419761	Australia
EPI_ISL_417033	Australia
EPI_ISL_428856	Gambia
EPI_ISL_417403	Australia
EPI_ISL_417401	Australia
EPI_ISL_427662	Australia
EPI_ISL_427305	Brazil
EPI_ISL_417388	Australia
EPI_ISL_427733	Australia
n1055	Australia
EPI_ISL_417400	Australia
EPI_ISL_419878	Australia
EPI_ISL_426973	Australia
EPI_ISL_427751	Australia
n1056	Australia
EPI_ISL_427048	Australia
EPI_ISL_426956	Australia
EPI_ISL_419946	Australia
n1057	Australia
EPI_ISL_419932	Australia
EPI_ISL_419969	Australia
EPI_ISL_427706	Australia
EPI_ISL_427045	Australia
n1058	Australia
n1058	Singapore
n1058	United Kingdom
n1066	Australia
n1052.polytomy_8	Canada
n1052.polytomy_65	Taiwan
n1052.polytomy_68	USA
EPI_ISL_420005	Australia
EPI_ISL_427035	Australia
n1071	Taiwan
n1072	Australia
n1072	Canada
n1072	China
n1079	Australia
n1079	Canada
n1079	Turkey
n1082	India
n1095	Canada
n1096	Canada
EPI_ISL_418828	Canada
EPI_ISL_418827	Canada
EPI_ISL_418824	Canada
EPI_ISL_414591	USA
n1102	Canada
n1103	Canada
EPI_ISL_428670	Sri Lanka
EPI_ISL_414008	United Kingdom
EPI_ISL_413490	New Zealand
EPI_ISL_428713	Turkey
n1104	Canada
n1104	Kuwait
n1104	New Zealand
n1104	Thailand
n1107	Canada
n1108	Belarus
n1108	Canada
n1108	United Kingdom
EPI_ISL_420142	Georgia
n1070.polytomy_2	Australia
n1070.polytomy_44	Netherlands
n1070.polytomy_10	China
EPI_ISL_416607	Diamond Princess
EPI_ISL_416608	Diamond Princess
EPI_ISL_413872	China
EPI_ISL_412967	China
EPI_ISL_429079	China
EPI_ISL_428468	China
EPI_ISL_428467	China
EPI_ISL_428478	China
EPI_ISL_416324	China
EPI_ISL_416375	China
EPI_ISL_416388	China
n1141	Australia
EPI_ISL_427779	Australia
n1161	China
n1162	China
EPI_ISL_423951	United Kingdom
n1181.polytomy_2	Australia
n1180	United Kingdom
EPI_ISL_418321	United Kingdom
EPI_ISL_425381	United Kingdom
EPI_ISL_420339	Belgium
EPI_ISL_420338	Belgium
EPI_ISL_421655	Latvia
n1212	Germany
n1212	Iceland
n1212	United Kingdom
EPI_ISL_414504	Germany
EPI_ISL_414574	Germany
EPI_ISL_425134	Germany
EPI_ISL_414498	Germany
n1223	Australia
n1223	Germany
n1223	Latvia
n1223	United Kingdom
EPI_ISL_420904	Germany
n1225	Germany
EPI_ISL_420069	Senegal
EPI_ISL_417459	Germany
EPI_ISL_414505	Germany
EPI_ISL_416033	Brazil
EPI_ISL_417461	Germany
EPI_ISL_419533	Germany
EPI_ISL_417462	Germany
EPI_ISL_419531	Germany
EPI_ISL_419534	Germany
EPI_ISL_416488	Poland
EPI_ISL_414497	Germany
EPI_ISL_414509	Germany
n1230	Iceland
n1188.polytomy_5	Belgium
n1188.polytomy_15	Denmark
n1188.polytomy_44	Netherlands
n1188.polytomy_3	Austria
n1188.polytomy_2	Australia
n1188.polytomy_51	Portugal
n1188.polytomy_68	USA
n1188.polytomy_40	Luxembourg
n1188.polytomy_69	United Kingdom
EPI_ISL_425480	United Kingdom
EPI_ISL_420206	United Kingdom
n1235	United Kingdom
n1237	United Kingdom
n1238	United Kingdom
EPI_ISL_422017	United Kingdom
EPI_ISL_418319	United Kingdom
EPI_ISL_424108	United Kingdom
EPI_ISL_424106	United Kingdom
EPI_ISL_413711	China
