node	country
EPI_ISL_417921	Italy
EPI_ISL_429522	Denmark
EPI_ISL_418255	Italy
n102	Argentina
n102	Ghana
n102	Italy
EPI_ISL_421653	Latvia
EPI_ISL_418024	Portugal
n103	France
n103	Italy
n103	United Kingdom
EPI_ISL_421751	Luxembourg
EPI_ISL_428672	Sri Lanka
n120	France
n120	Germany
n120	Italy
EPI_ISL_419668	Austria
n124	Italy
n126	Sweden
n128	Germany
n128	Italy
n128	USA
n129	Germany
n129	Italy
n129	Netherlands
EPI_ISL_420563	Italy
n132	Italy
EPI_ISL_424626	Mexico
n179	Estonia
n179	Italy
n179	Poland
n179	United Kingdom
n180	Italy
n181	Italy
EPI_ISL_419693	Belarus
EPI_ISL_424344	Italy
EPI_ISL_428921	Russia
n186	Germany
n186	Italy
n186	Poland
n186	USA
n186	United Kingdom
n3.polytomy_30	India
n3.polytomy_6	Brazil
n3.polytomy_13	Czech Republic
n3.polytomy_69	United Kingdom
n3.polytomy_32	Ireland
n3.polytomy_64	Switzerland
n3.polytomy_20	France
n3.polytomy_5	Belgium
n3.polytomy_55	Senegal
n3.polytomy_14	Democratic Republic of the Congo
n3.polytomy_44	Netherlands
n3.polytomy_37	Kuwait
n3.polytomy_61	Spain
n3.polytomy_23	Germany
n3.polytomy_58	Slovenia
n3.polytomy_50	Poland
n3.polytomy_59	South Africa
n3.polytomy_12	Croatia
n3.polytomy_68	USA
EPI_ISL_427809	South Korea
n206	USA
EPI_ISL_416503	France
EPI_ISL_416507	France
n195	United Kingdom
n198	United Kingdom
EPI_ISL_421841	United Kingdom
EPI_ISL_414009	United Kingdom
EPI_ISL_425596	United Kingdom
n207	United Kingdom
n197	USA
n199	USA
n214	USA
EPI_ISL_412974	Italy
EPI_ISL_410546	Italy
EPI_ISL_419237	Spain
EPI_ISL_419675	Spain
EPI_ISL_428697	Spain
EPI_ISL_417952	Spain
EPI_ISL_415709	China
EPI_ISL_424352	China
EPI_ISL_421223	China
n215	Norway
EPI_ISL_417486	Norway
EPI_ISL_412029	Hong Kong
n219	Hong Kong
EPI_ISL_409067	USA
n225	China
EPI_ISL_408008	USA
EPI_ISL_408009	USA
EPI_ISL_413015	Canada
EPI_ISL_418327	Canada
EPI_ISL_413014	Canada
EPI_ISL_425177	Canada
EPI_ISL_424349	Iran
n233	China
EPI_ISL_413612	Grand Princess
EPI_ISL_419558	USA
EPI_ISL_428856	Gambia
EPI_ISL_427305	Brazil
EPI_ISL_416432	Saudi Arabia
n251	India
n251	Malaysia
n251	Slovenia
EPI_ISL_429062	USA
n253	India
EPI_ISL_416613	Diamond Princess
EPI_ISL_416568	Diamond Princess
EPI_ISL_429853	China
EPI_ISL_429852	China
EPI_ISL_416390	China
EPI_ISL_416385	China
EPI_ISL_418840	Canada
EPI_ISL_418830	Canada
EPI_ISL_418850	Canada
n273.polytomy_68	USA
EPI_ISL_418993	Singapore
EPI_ISL_413862	China
EPI_ISL_417981	Spain
n315	Spain
n333	South Korea
EPI_ISL_413860	China
EPI_ISL_416357	China
n336	Hong Kong
EPI_ISL_416381	China
EPI_ISL_416338	China
EPI_ISL_416341	China
EPI_ISL_408484	China
EPI_ISL_428443	China
EPI_ISL_406034	USA
EPI_ISL_428457	China
EPI_ISL_416328	China
n337	China
n337	South Korea
n337	USA
n335.polytomy_71	Vietnam
EPI_ISL_408667	Japan
EPI_ISL_408666	Japan
n346	Japan
EPI_ISL_407193	South Korea
EPI_ISL_412870	South Korea
EPI_ISL_413017	South Korea
EPI_ISL_412871	South Korea
n350	Ghana
EPI_ISL_416344	China
EPI_ISL_416317	China
EPI_ISL_413853	China
EPI_ISL_416316	China
n349.polytomy_68	USA
n349.polytomy_2	Australia
EPI_ISL_419230	Spain
EPI_ISL_418252	Spain
EPI_ISL_421467	Portugal
EPI_ISL_421393	USA
n324	Spain
EPI_ISL_421520	Spain
n325	Spain
EPI_ISL_428698	Spain
EPI_ISL_429998	Jordan
EPI_ISL_425218	Spain
n326	Spain
n328	Uruguay
EPI_ISL_420770	United Kingdom
EPI_ISL_418437	Switzerland
EPI_ISL_414506	Germany
n366	Germany
EPI_ISL_414499	Germany
EPI_ISL_421955	United Kingdom
EPI_ISL_429814	Canada
EPI_ISL_423585	United Kingdom
EPI_ISL_420970	United Kingdom
EPI_ISL_419654	Austria
EPI_ISL_419655	Austria
EPI_ISL_419662	Austria
EPI_ISL_422800	Netherlands
EPI_ISL_422713	Netherlands
EPI_ISL_413576	Netherlands
EPI_ISL_418411	Finland
EPI_ISL_417880	Slovakia
n375.polytomy_23	Germany
EPI_ISL_413581	Netherlands
EPI_ISL_413586	Netherlands
EPI_ISL_420198	United Kingdom
EPI_ISL_423517	United Kingdom
n5	France
n97	USA
EPI_ISL_417419	Italy
EPI_ISL_428854	Italy
EPI_ISL_428853	Italy
EPI_ISL_420125	Spain
EPI_ISL_420598	Argentina
EPI_ISL_422405	Ghana
EPI_ISL_421504	France
EPI_ISL_426012	United Kingdom
EPI_ISL_419547	Germany
EPI_ISL_421506	France
EPI_ISL_422425	China
EPI_ISL_417556	Iceland
EPI_ISL_424254	USA
EPI_ISL_413593	Luxembourg
EPI_ISL_424342	Italy
n125	Finland
n125	Italy
n125	USA
EPI_ISL_429139	Sweden
EPI_ISL_429158	Sweden
EPI_ISL_429146	Sweden
EPI_ISL_429149	Sweden
EPI_ISL_425139	Germany
EPI_ISL_417198	USA
n130	Germany
EPI_ISL_422613	Netherlands
n133	Italy
EPI_ISL_429227	Italy
n148	Brazil
n148	Germany
n148	Italy
n148	Switzerland
n148	USA
EPI_ISL_420565	Italy
EPI_ISL_416428	Vietnam
EPI_ISL_418258	Italy
EPI_ISL_412972	Mexico
EPI_ISL_420600	Argentina
EPI_ISL_417922	Italy
EPI_ISL_422437	Italy
EPI_ISL_418256	Italy
EPI_ISL_428671	Sri Lanka
EPI_ISL_416519	New Zealand
EPI_ISL_420144	Georgia
EPI_ISL_428354	France
EPI_ISL_420568	Italy
EPI_ISL_420569	Italy
EPI_ISL_429228	Italy
EPI_ISL_414580	Chile
n151	Austria
EPI_ISL_420583	Italy
n154	Canada
n154	Italy
n154	Spain
n154	Switzerland
n154	USA
n154	United Kingdom
EPI_ISL_428855	Gambia
n155	Belgium
n155	Czech Republic
n155	Italy
n155	Switzerland
n155	Turkey
EPI_ISL_419308	Japan
n157	Czech Republic
n158	Italy
n158	Spain
n158	USA
EPI_ISL_422399	Ghana
n160	Italy
n161	Brazil
n161	India
n161	Israel
n161	Italy
n161	Spain
n161	Sweden
n161	Switzerland
n161	USA
n161	United Kingdom
EPI_ISL_422563	Ecuador
EPI_ISL_429233	Italy
EPI_ISL_420567	Italy
EPI_ISL_429236	Italy
EPI_ISL_429232	Italy
EPI_ISL_418257	Italy
n165	Belgium
n165	Denmark
n165	Italy
n165	United Kingdom
EPI_ISL_415787	Peru
EPI_ISL_413550	Nigeria
n167	Italy
n167	Turkey
n167	United Kingdom
n169	Greece
n169	Italy
n169	USA
n170	Italy
n170	Jordan
n170	USA
EPI_ISL_429235	Italy
EPI_ISL_418259	Italy
EPI_ISL_418368	Canada
n132.polytomy_5	Belgium
n132.polytomy_69	United Kingdom
n132.polytomy_44	Netherlands
n132.polytomy_23	Germany
n132.polytomy_68	USA
n132.polytomy_6	Brazil
n132.polytomy_53	Russia
n132.polytomy_32	Ireland
n132.polytomy_61	Spain
n132.polytomy_51	Portugal
n132.polytomy_67	Turkey
n132.polytomy_26	Greece
n132.polytomy_64	Switzerland
EPI_ISL_420067	Estonia
EPI_ISL_428234	Poland
EPI_ISL_415131	United Kingdom
EPI_ISL_418834	Canada
EPI_ISL_413575	Netherlands
EPI_ISL_419255	Italy
EPI_ISL_413489	Italy
EPI_ISL_419667	Austria
EPI_ISL_429226	Italy
EPI_ISL_414624	France
