node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
EPI_ISL_414510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n237	6.988564050226415e-67	2.091209718527901e-66	4.879524200971259e-66	6.299285001258552e-66	1.394156005314934e-66	1.4455986805030848e-65	1.202682817117824e-65	6.968049407718194e-67	3.659843408795446e-64	2.0951975286247577e-66	1.0	1.3942642326337323e-66	2.0913860204938246e-66	2.0986696904011956e-66	2.0910363608919182e-66	3.51142764272751e-66	6.997601814952707e-67	1.3941739298407097e-66	1.3955004296776674e-66	2.0921749462583952e-66	1.6869845819312524e-65	2.0910847855298417e-66	2.0911925570992262e-66	1.37591442214913e-65	2.474427693367183e-66	6.977655096337306e-67	2.0912945083710704e-66	7.003953814896166e-67	1.3950562946792077e-66	2.0912221740366802e-66	5.589319206823724e-64	6.9689882743434e-67	4.194830435595129e-66	1.394120653816422e-66	2.8840784437472314e-66	4.201316240607572e-66	1.3954132920275803e-66	2.0910693930210989e-66	2.090970489898963e-66	6.968777630840914e-67	2.1195664273704532e-66	5.960940875676547e-62	4.883108377207159e-66	6.968908065993814e-67	1.3013958814273542e-65	2.0911048987415892e-66	6.968895351499375e-67	4.883414240187544e-66	1.3944134961472774e-66	6.97014096458537e-67	5.58214252904615e-66	9.798138334161642e-66	1.394035774906645e-72	1.2375287471359332e-65	1.3952054622716322e-66	1.827011356200782e-66	7.507014990249936e-64	2.091182628119983e-66	2.0913893564239003e-66	2.0928959413403553e-66	1.8656699320455686e-63	1.6628331341284303e-63	2.091167103507118e-66	5.604526809719569e-66	7.760596763245189e-66	2.091425972267904e-66	1.3952555610514597e-66	2.0968566191510266e-64	5.861555998594624e-64	1.0887069532165201e-63	7.020364480227118e-67	6.132927782770977e-66
n317	8.223600461100192e-10	2.4607734982390403e-09	5.741845847110288e-09	7.412510305213995e-09	1.6405347201163668e-09	1.7010684727380942e-08	1.4152239141439919e-08	8.199460419973368e-10	1.840597142008811e-08	2.465466044048966e-09	0.9999995956011152	1.6406620736359703e-09	2.4609809567266268e-09	2.4695518148855095e-09	2.4605695044106997e-09	4.13197586432915e-09	8.23423540207466e-10	1.6405558123088934e-09	1.6421167344944034e-09	2.461909303413395e-09	1.985112690694922e-08	2.4606264867710094e-09	2.4607533040000304e-09	1.619068952503161e-08	2.4605972355332053e-09	8.21076364976272e-10	2.460873272354062e-09	8.241709943237699e-10	1.641594110855001e-09	2.4607881549162925e-09	6.661538485103306e-09	8.20056520544238e-10	4.936151297530085e-09	1.640493121213162e-09	3.3937599554633055e-09	4.943768818755832e-09	1.6420141976621892e-09	2.4606083740598598e-09	2.46049199253213e-09	8.200317336496525e-10	2.4941414751563213e-09	3.443466956651395e-09	5.746063427880009e-09	8.200470822473877e-10	1.4790362447693735e-08	2.460650154063682e-09	8.200455861042375e-10	5.746423343726591e-09	1.6408377153686632e-09	8.201921601969226e-10	6.568632632665602e-09	1.152968969642979e-08	1.6403932422914601e-15	1.4201608916170367e-08	1.6417696397151546e-09	1.6425935642275362e-09	3.95713897038669e-09	2.4607416203468944e-09	2.4609848821905576e-09	2.4627577145384627e-09	4.122285043138787e-09	1.0991229937270682e-08	2.4607233521858537e-09	6.594972719061656e-09	9.13206871425442e-09	2.461027968877532e-09	1.6418285920758867e-09	8.306885825083279e-09	7.423125294338919e-08	2.4206676483280027e-08	8.26102074213897e-10	1.6403932422914602e-09
n318	0.00016979033364007906	0.0005080688869249538	0.0011855025383374844	0.0015304398648574799	0.0003387165254371154	0.09195796190276018	0.0029219724583480033	0.00016929192109482025	0.003800228431779166	0.0005090377434768468	0.6795847195173088	0.00033874281975514067	0.0005081117202872875	0.0005098813209302932	0.0005080267689009347	0.0008531172737729785	0.00017000991023366957	0.0003387208802819588	0.0003390431594344026	0.0005083033933803879	0.004098605564078601	0.0005080385338863744	0.0005080647174780124	0.15181722710756665	0.0005080324944667191	0.00016952529565699928	0.0005080894870019951	0.0001701642349535878	0.0003389352548219131	0.0005080719130473105	0.001375388854665488	0.00016931473128535315	0.0010191530822418091	0.00033870793663019603	0.0007006999402003586	0.0010207258501268102	0.0003390219889470542	0.0005080347942065542	0.000508010765244403	0.00016930961360591158	0.0005149582779653859	0.0007109628029888609	0.0011863733302119586	0.00016931278258711715	0.0030537239576880508	0.0005080434204048017	0.00016931247368270742	0.0011864476410104496	0.0003387790840028216	0.00016934273641764657	0.0013562068482473365	0.002380502153021057	3.386873149140516e-10	0.0029321656949514467	0.0003389714957651227	0.0003391416091096526	0.0008170191988537189	0.0005080623051874671	0.0005081125307666313	0.0005084785624060119	0.0008511164375566019	0.002269327902044435	0.0005080585334123512	0.0013616452107729111	0.001885472185999109	0.000508121426752023	0.00033898366749093183	0.001715099028001951	0.015326315113919048	0.004997883464615337	0.00017056293951174488	0.00033868731491405165
n325	0.0002935843852220558	0.0008785016709756157	0.0020498518757539022	0.0026462828431444273	0.0005856745831938989	0.006072852689667535	0.005052381189369327	0.0002927225803268669	0.006570973175730336	0.0008801769203791467	0.3786830120319452	0.0005857200486867029	0.0008785757341220749	0.0008816355497530795	0.0008784288447202965	0.0014751246727265665	0.00029396405500570243	0.0005856821131540487	0.0005862393658834097	0.0008789071559762823	0.007086896933416927	0.00087844918755103	0.0008784944615868903	0.0057801125589844885	0.0008784387447933737	0.00029312610817144397	0.0008785372905589823	0.0002942308978055865	0.0005860527880692247	0.0008785069034423446	0.0023781842150931458	0.0002927620214164792	0.0017622171102589597	0.0005856597322919356	0.0012115799336664625	0.001764936582461623	0.0005862027600037947	0.0008784427212724301	0.0008784011728053915	0.00029275317243938843	0.000890414113750168	0.0012293254448377154	0.0020513575615703035	0.0002927586519232853	0.0052801926442771555	0.0008784576368277209	0.0002927581177968172	0.0020514860523366658	0.0005857827531801372	0.0002928104450774213	0.002345016616909752	0.004116125141705338	5.856240752923487e-10	0.005070006309937078	0.0005861154522669086	0.0005864095951701068	0.0014127075085354896	0.0008784902904964546	0.0008785771355215231	0.000879210040655258	0.001471665027775517	0.003923893797165536	0.0008784837687218941	0.002354420086968713	0.0032601690609386346	0.0008785925175656369	0.0005861364983922218	0.0029655769143976797	0.2719555859032911	0.24013265317159738	0.00029492029766765344	0.0005856240752923487
EPI_ISL_419313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_413884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_429542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n326	1.6104545136990539e-09	4.819013042007501e-09	1.1248172605525032e-08	1.451616081707789e-08	3.2190550609962842e-09	3.3312578997371634e-08	2.371448631783551e-07	1.6057270906709689e-09	3.629606813896758e-08	4.828202607595083e-09	0.9999622216182212	3.2129620771829303e-09	4.819419314733565e-09	4.8362039059519e-09	4.818613554236699e-09	8.091783170499721e-09	4.037522525865503e-06	3.2127539821585767e-09	3.215810787010756e-09	4.821237326344241e-09	9.005914462647516e-07	1.6773763512818143e-07	4.823446665874315e-09	3.1708791050361395e-08	4.818667860998829e-09	1.6079406390455216e-09	4.819208432912796e-09	1.6140009526812314e-09	3.2147873160833654e-09	4.8190417446568435e-09	1.263298092246832e-07	1.609393281962438e-09	9.666626163335337e-09	1.2270787895278518e-06	6.646110866572645e-09	1.4946600433997882e-06	3.215609985786231e-09	4.81868968898163e-09	4.818461760195515e-09	1.6058949034300043e-09	4.884358640074472e-09	9.84227226842905e-08	1.1252703517398758e-08	1.6059249610898073e-09	7.094924466011328e-07	4.818771493083908e-09	1.6059220311438538e-09	1.125340835234596e-08	4.7026806553597445e-07	1.6062090719725914e-09	1.2863567633357492e-08	2.257896757143854e-08	3.212435615988423e-15	2.7811474170007886e-08	2.2959869075190493e-07	3.2167445782371445e-09	2.540194415426285e-05	4.818950614491068e-09	3.910027668901401e-08	1.3902563031809226e-07	8.072805319130004e-09	2.1524484253960985e-08	4.818914839355172e-09	1.291515028408135e-08	1.7883628162442857e-08	1.44038915980573e-07	3.2198197502419306e-09	1.6272831819890642e-08	1.2725851775297058e-06	6.466948389745384e-07	1.6177826494454157e-09	3.2124356159884235e-09
n345	3.2531706262650198e-18	9.734563467948043e-18	2.2714143687693196e-17	2.93231181474286e-17	6.489784356737181e-18	6.729249572560969e-17	5.598478292882802e-17	3.243621077611472e-18	7.281210444858281e-17	9.753126690059167e-18	0.9999999999999948	6.490288153986434e-18	9.735384152101143e-18	9.769289573620894e-18	9.733756489625794e-18	1.634566583561049e-17	3.257377698064514e-18	6.489867795252337e-18	6.496042640720337e-18	9.739056594830667e-18	7.852898892330998e-17	9.733981905903798e-18	9.734483581643404e-18	6.404868017476982e-17	9.733866191055957e-18	3.2480925175004334e-18	9.734958163948062e-18	3.2603345486400525e-18	6.493975196076913e-18	9.73462144823556e-18	3.8451636940998e-15	3.2440581192276245e-18	1.9526900028623837e-17	6.489619795812036e-18	1.3425360645780521e-17	1.955703414860422e-17	6.495637015699706e-18	9.733910253906412e-18	9.733449860713383e-18	3.2439600648562295e-18	9.86656370662533e-18	1.3621996361425661e-17	2.2730827997611774e-17	3.2440207823090565e-18	5.850913221556647e-17	9.734075531246724e-18	3.2440148637227004e-18	2.2732251787186145e-17	6.490982974373496e-18	3.244594695555667e-18	2.598482603379636e-17	4.561025067766709e-17	6.489224685208353e-24	5.618008461175648e-17	6.494669569951975e-18	6.497928929443743e-18	1.5654029306754938e-17	9.734437362329408e-18	9.735399680827295e-18	9.742412820809934e-18	1.6307329957074072e-17	4.34801599951149e-17	9.734365095388455e-18	2.608902467010202e-17	3.612551198076049e-17	9.73557012726996e-18	6.494902779346315e-18	3.286117448157595e-17	2.936510993798636e-16	9.575908906008727e-17	3.2679736994052788e-18	6.489224685208353e-18
EPI_ISL_416389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_413875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
